"","game_id","date","type","team","opp","conf","opp_conf","location","result","score","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wab","game_score","game_type","wab_if_win","wab_if_loss","expected_wab","opp_net_rank","quad"
"111","MaineGeorge Washington11-3",2025-11-03,"nc","George Washington","Maine","A10","AE","H","W","67-47",0.803260005299432,0.0652657432511882,0.87694452176131,0.99029732315403,0.0097026768459697,57.9,"played",NA,NA,NA,343,"Q4"
"112","MaineGeorge Washington11-3",2025-11-03,"nc","Maine","George Washington","AE","A10","A","L","47-67",0.0652657432511882,0.803260005299432,0.789142831518436,0.478256455818902,-0.478256455818902,17.1,"played",NA,NA,NA,76,"Q2"
"113","MaristXavier11-3",2025-11-03,"nc","Marist","Xavier","MAAC","BE","A","L","62-66",0.445175709193418,0.780445169818205,0.789142831518436,0.512873120744776,-0.512873120744776,55,"played",NA,NA,NA,94,"Q2"
"114","MaristXavier11-3",2025-11-03,"nc","Xavier","Marist","BE","MAAC","H","W","66-62",0.780445169818205,0.445175709193418,0.87694452176131,0.898802643739599,0.101197356260401,70,"played",NA,NA,NA,148,"Q3"
"115","MarshallMassachusetts11-3",2025-11-03,"nc","Marshall","Massachusetts","SB","MAC","A","W","78-72",0.40832277767667,0.584582169104713,0.789142831518436,0.72674174416279,0.27325825583721,80,"played",NA,NA,NA,190,"Q3"
"116","MarshallMassachusetts11-3",2025-11-03,"nc","Massachusetts","Marshall","MAC","SB","H","L","72-78",0.584582169104713,0.40832277767667,0.87694452176131,0.911711336132576,-0.911711336132576,19.5,"played",NA,NA,NA,138,"Q3"
"117","Maryland Eastern ShoreGeorgia Tech11-3",2025-11-03,"nc","Georgia Tech","Maryland Eastern Shore","ACC","MEAC","H","W","56-52",0.650473853255183,0.11522021463474,0.87694452176131,0.982054404712151,0.0179455952878492,17.1,"played",NA,NA,NA,323,"Q4"
"118","Maryland Eastern ShoreGeorgia Tech11-3",2025-11-03,"nc","Maryland Eastern Shore","Georgia Tech","MEAC","ACC","A","L","52-56",0.11522021463474,0.650473853255183,0.789142831518436,0.66788697753174,-0.66788697753174,54,"played",NA,NA,NA,145,"Q3"
"119","MercerTennessee11-3",2025-11-03,"nc","Mercer","Tennessee","SC","SEC","A","L","61-76",0.499593872931209,0.950808758395937,0.789142831518436,0.162216072031261,-0.162216072031261,55.8,"played",NA,NA,NA,26,"Q1"
"120","MercerTennessee11-3",2025-11-03,"nc","Tennessee","Mercer","SEC","SC","H","W","76-61",0.950808758395937,0.499593872931209,0.87694452176131,0.877119719760197,0.122880280239803,93.8,"played",NA,NA,NA,124,"Q3"
"121","MercyhurstNorthwestern11-3",2025-11-03,"nc","Mercyhurst","Northwestern","NEC","B10","A","L","47-70",0.197557835667324,0.848490512852438,0.789142831518436,0.400581133447275,-0.400581133447275,9.7,"played",NA,NA,NA,70,"Q1"
"122","MercyhurstNorthwestern11-3",2025-11-03,"nc","Northwestern","Mercyhurst","B10","NEC","H","W","70-47",0.848490512852438,0.197557835667324,0.87694452176131,0.96660671381156,0.0333932861884395,92.7,"played",NA,NA,NA,287,"Q4"
"123","MerrimackSouth Dakota St.11-3",2025-11-03,"nc","Merrimack","South Dakota St.","MAAC","Sum","N","L","66-75",0.416871216644977,0.454248839810904,0.837778001870703,0.861201511609865,-0.861201511609865,25.3,"played",NA,NA,NA,182,"Q3"
"124","MerrimackSouth Dakota St.11-3",2025-11-03,"nc","South Dakota St.","Merrimack","Sum","MAAC","N","W","75-66",0.454248839810904,0.416871216644977,0.837778001870703,0.878405662333024,0.121594337666976,63.8,"played",NA,NA,NA,216,"Q4"
"125","Mississippi Valley St.UAB11-3",2025-11-03,"nc","Mississippi Valley St.","UAB","SWAC","Amer","A","L","55-106",0.0198958825742543,0.675902254658201,0.789142831518436,0.642162643100456,-0.642162643100456,0.3,"played",NA,NA,NA,122,"Q2"
"126","Mississippi Valley St.UAB11-3",2025-11-03,"nc","UAB","Mississippi Valley St.","Amer","SWAC","H","W","106-55",0.675902254658201,0.0198958825742543,0.87694452176131,0.997159567396014,0.00284043260398603,92.6,"played",NA,NA,NA,365,"Q4"
"127","MissouriHoward11-3",2025-11-03,"nc","Howard","Missouri","MEAC","SEC","H","L","67-88",0.37025042238116,0.730657496000587,0.87694452176131,0.72429103232614,-0.72429103232614,10.4,"played",NA,NA,NA,69,"Q2"
"128","MissouriHoward11-3",2025-11-03,"nc","Missouri","Howard","SEC","MEAC","A","W","88-67",0.730657496000587,0.37025042238116,0.789142831518436,0.86423379537777,0.13576620462223,93.2,"played",NA,NA,NA,250,"Q4"
"129","Montana St.Colorado11-3",2025-11-03,"nc","Colorado","Montana St.","B12","BSky","H","W","84-78",0.772254117699624,0.516801960731892,0.87694452176131,0.869503423379997,0.130496576620003,65.2,"played",NA,NA,NA,134,"Q3"
"130","Montana St.Colorado11-3",2025-11-03,"nc","Montana St.","Colorado","BSky","B12","A","L","78-84",0.516801960731892,0.772254117699624,0.789142831518436,0.524650785280216,-0.524650785280216,66,"played",NA,NA,NA,78,"Q2"
"131","Morgan St.Georgetown11-3",2025-11-03,"nc","Georgetown","Morgan St.","BE","MEAC","H","W","87-70",0.737452815919601,0.0426890129429401,0.87694452176131,0.993781540240081,0.00621845975991853,28.1,"played",NA,NA,NA,361,"Q4"
"132","Morgan St.Georgetown11-3",2025-11-03,"nc","Morgan St.","Georgetown","MEAC","BE","A","L","70-87",0.0426890129429401,0.737452815919601,0.789142831518436,0.571260315812993,-0.571260315812993,24.3,"played",NA,NA,NA,117,"Q2"
"133","Murray St.Nebraska Omaha11-3",2025-11-03,"nc","Murray St.","Nebraska Omaha","MVC","Sum","N","W","85-77",0.705075789665378,0.309693026626835,0.837778001870703,0.92007321443646,0.0799267855635399,58,"played",NA,NA,NA,281,"Q4"
"134","Murray St.Nebraska Omaha11-3",2025-11-03,"nc","Nebraska Omaha","Murray St.","Sum","MVC","N","L","77-85",0.309693026626835,0.705075789665378,0.837778001870703,0.683564265243812,-0.683564265243812,43.7,"played",NA,NA,NA,74,"Q2"
"135","NavyPresbyterian11-3",2025-11-03,"nc","Navy","Presbyterian","Pat","BSth","A","W","76-55",0.316928259037531,0.341418356234453,0.789142831518436,0.878333885764199,0.121666114235801,94.8,"played",NA,NA,NA,257,"Q4"
"136","NavyPresbyterian11-3",2025-11-03,"nc","Presbyterian","Navy","BSth","Pat","H","L","55-76",0.341418356234453,0.316928259037531,0.87694452176131,0.938873363755745,-0.938873363755745,1.3,"played",NA,NA,NA,192,"Q4"
"137","New HampshireClemson11-3",2025-11-03,"nc","Clemson","New Hampshire","ACC","AE","H","W","88-38",0.937998640566282,0.183319162657475,0.87694452176131,0.969463736040971,0.030536263959029,99.8,"played",NA,NA,NA,324,"Q4"
"138","New HampshireClemson11-3",2025-11-03,"nc","New Hampshire","Clemson","AE","ACC","A","L","38-88",0.183319162657475,0.937998640566282,0.789142831518436,0.198320286949418,-0.198320286949418,0.7,"played",NA,NA,NA,31,"Q1"
"139","New HavenConnecticut11-3",2025-11-03,"nc","Connecticut","New Haven","BE","NEC","H","W","79-55",0.972175803603865,0.10887432910101,0.87694452176131,0.983144840189901,0.0168551598100987,82.1,"played",NA,NA,NA,329,"Q4"
"140","New HavenConnecticut11-3",2025-11-03,"nc","New Haven","Connecticut","NEC","BE","A","L","55-79",0.10887432910101,0.972175803603865,0.789142831518436,0.0967504154136412,-0.0967504154136412,48.2,"played",NA,NA,NA,8,"Q1"
"141","New OrleansTCU11-3",2025-11-03,"nc","New Orleans","TCU","Slnd","B12","A","W","78-74",0.330556748471538,0.863817781115818,0.789142831518436,0.371076437185991,0.628923562814009,97.5,"played",NA,NA,NA,46,"Q1"
"142","New OrleansTCU11-3",2025-11-03,"nc","TCU","New Orleans","B12","Slnd","H","L","74-78",0.863817781115818,0.330556748471538,0.87694452176131,0.935201313683197,-0.935201313683197,7.4,"played",NA,NA,NA,232,"Q4"
"143","NiagaraDuquesne11-3",2025-11-03,"nc","Duquesne","Niagara","A10","MAAC","H","W","83-63",0.667688752242146,0.0712784044255168,0.87694452176131,0.989345107588784,0.0106548924112156,76.1,"played",NA,NA,NA,354,"Q4"
"144","NiagaraDuquesne11-3",2025-11-03,"nc","Niagara","Duquesne","MAAC","A10","A","L","63-83",0.0712784044255168,0.667688752242146,0.789142831518436,0.650676974875528,-0.650676974875528,4.6,"played",NA,NA,NA,153,"Q3"
"145","North Carolina CentralN.C. State11-3",2025-11-03,"nc","N.C. State","North Carolina Central","ACC","MEAC","H","W","114-66",0.9285992790648,0.0835713475339497,0.87694452176131,0.987365285497652,0.0126347145023478,94.5,"played",NA,NA,NA,344,"Q4"
"146","North Carolina CentralN.C. State11-3",2025-11-03,"nc","North Carolina Central","N.C. State","MEAC","ACC","A","L","66-114",0.0835713475339497,0.9285992790648,0.789142831518436,0.223462212446398,-0.223462212446398,6.5,"played",NA,NA,NA,30,"Q1"
"147","North Dakota St.Oregon St.11-3",2025-11-03,"nc","North Dakota St.","Oregon St.","Sum","WCC","A","L","65-67",0.52565191514848,0.485211543565743,0.789142831518436,0.798820294128825,-0.798820294128825,39.4,"played",NA,NA,NA,213,"Q3"
"148","North Dakota St.Oregon St.11-3",2025-11-03,"nc","Oregon St.","North Dakota St.","WCC","Sum","H","W","67-65",0.485211543565743,0.52565191514848,0.87694452176131,0.865426345939725,0.134573654060275,61.7,"played",NA,NA,NA,131,"Q3"
"149","North DakotaAlabama11-3",2025-11-03,"nc","Alabama","North Dakota","SEC","Sum","H","W","91-62",0.954137153124999,0.212301717676401,0.87694452176131,0.963558153587717,0.0364418464122828,93.9,"played",NA,NA,NA,283,"Q4"
"150","North DakotaAlabama11-3",2025-11-03,"nc","North Dakota","Alabama","Sum","SEC","A","L","62-91",0.212301717676401,0.954137153124999,0.789142831518436,0.152466467386432,-0.152466467386432,26.7,"played",NA,NA,NA,20,"Q1"
"151","Northwestern St.Texas A&M11-3",2025-11-03,"nc","Northwestern St.","Texas A&M","Slnd","SEC","A","L","68-98",0.171727108017794,0.915805963143021,0.789142831518436,0.255990387721302,-0.255990387721302,17.7,"played",NA,NA,NA,41,"Q1"
"152","Northwestern St.Texas A&M11-3",2025-11-03,"nc","Texas A&M","Northwestern St.","SEC","Slnd","H","W","98-68",0.915805963143021,0.171727108017794,0.87694452176131,0.971729111657574,0.0282708883424259,91.3,"played",NA,NA,NA,305,"Q4"
"153","OaklandMichigan11-3",2025-11-03,"nc","Michigan","Oakland","B10","Horz","H","W","121-78",0.98636157438492,0.481240020934381,0.87694452176131,0.884819539454043,0.115180460545957,98.9,"played",NA,NA,NA,135,"Q3"
"154","OaklandMichigan11-3",2025-11-03,"nc","Oakland","Michigan","Horz","B10","A","L","78-121",0.481240020934381,0.98636157438492,0.789142831518436,0.0492020907668736,-0.0492020907668736,42.6,"played",NA,NA,NA,1,"Q1"
"155","Old DominionMiami OH11-3",2025-11-03,"nc","Miami OH","Old Dominion","MAC","SB","H","W","87-72",0.813669533535839,0.272186803091302,0.87694452176131,0.950138767404515,0.0498612325954855,43.6,"played",NA,NA,NA,247,"Q4"
"156","Old DominionMiami OH11-3",2025-11-03,"nc","Old Dominion","Miami OH","SB","MAC","A","L","72-87",0.272186803091302,0.813669533535839,0.789142831518436,0.461509764669514,-0.461509764669514,67.8,"played",NA,NA,NA,51,"Q1"
"157","Purdue Fort WayneGrand Canyon11-3",2025-11-03,"nc","Grand Canyon","Purdue Fort Wayne","MWC","Horz","H","W","90-71",0.844681085748838,0.292164934682056,0.87694452176131,0.945251499832143,0.0547485001678572,90.5,"played",NA,NA,NA,211,"Q4"
"158","Purdue Fort WayneGrand Canyon11-3",2025-11-03,"nc","Purdue Fort Wayne","Grand Canyon","Horz","MWC","A","L","71-90",0.292164934682056,0.844681085748838,0.789142831518436,0.407644311016843,-0.407644311016843,19,"played",NA,NA,NA,87,"Q2"
"159","QueensWinthrop11-3",2025-11-03,"nc","Queens","Winthrop","ASun","BSth","A","L","74-81",0.360688826372902,0.588351975144087,0.789142831518436,0.723643999177812,-0.723643999177812,38.7,"played",NA,NA,NA,129,"Q2"
"160","QueensWinthrop11-3",2025-11-03,"nc","Winthrop","Queens","BSth","ASun","H","W","81-74",0.588351975144087,0.360688826372902,0.87694452176131,0.926639851673218,0.0733601483267822,56.1,"played",NA,NA,NA,183,"Q4"
"161","QuinnipiacSt. John's11-3",2025-11-03,"nc","Quinnipiac","St. John's","MAAC","BE","A","L","74-108",0.408020275701313,0.941607627847586,0.789142831518436,0.188369911858918,-0.188369911858918,23.9,"played",NA,NA,NA,23,"Q1"
"162","QuinnipiacSt. John's11-3",2025-11-03,"nc","St. John's","Quinnipiac","BE","MAAC","H","W","108-74",0.941607627847586,0.408020275701313,0.87694452176131,0.911812082190758,0.0881879178092418,97.3,"played",NA,NA,NA,185,"Q4"
"163","RiderVirginia11-3",2025-11-03,"nc","Rider","Virginia","MAAC","ACC","A","L","53-87",0.069270428689986,0.968642143960629,0.789142831518436,0.1080646438755,-0.1080646438755,30.7,"played",NA,NA,NA,13,"Q1"
"164","RiderVirginia11-3",2025-11-03,"nc","Virginia","Rider","ACC","MAAC","H","W","87-53",0.968642143960629,0.069270428689986,0.87694452176131,0.989664271617967,0.0103357283820331,83.8,"played",NA,NA,NA,356,"Q4"
"165","Saint FrancisOklahoma11-3",2025-11-03,"nc","Oklahoma","Saint Francis","SEC","NEC","H","W","102-66",0.797566413181924,0.0809285158323141,0.87694452176131,0.987794718031624,0.0122052819683764,64.9,"played",NA,NA,NA,349,"Q4"
"166","Saint FrancisOklahoma11-3",2025-11-03,"nc","Saint Francis","Oklahoma","NEC","SEC","A","L","66-102",0.0809285158323141,0.797566413181924,0.789142831518436,0.487156104659475,-0.487156104659475,15.8,"played",NA,NA,NA,75,"Q1"
"167","Saint Peter'sSeton Hall11-3",2025-11-03,"nc","Saint Peter's","Seton Hall","MAAC","BE","A","L","50-77",0.315705343795255,0.873050062674109,0.789142831518436,0.352416568033296,-0.352416568033296,10.4,"played",NA,NA,NA,45,"Q1"
"168","Saint Peter'sSeton Hall11-3",2025-11-03,"nc","Seton Hall","Saint Peter's","BE","MAAC","H","W","77-50",0.873050062674109,0.315705343795255,0.87694452176131,0.939197091171885,0.0608029088281149,96.5,"played",NA,NA,NA,219,"Q4"
"169","SamfordTulane11-3",2025-11-03,"nc","Samford","Tulane","SC","Amer","A","L","72-85",0.172914927065104,0.496594431298004,0.789142831518436,0.791400636315954,-0.791400636315954,16.6,"played",NA,NA,NA,204,"Q3"
"170","SamfordTulane11-3",2025-11-03,"nc","Tulane","Samford","Amer","SC","H","W","85-72",0.496594431298004,0.172914927065104,0.87694452176131,0.971499421044186,0.0285005789558141,50.8,"played",NA,NA,NA,270,"Q4"
"171","San Jose St.Utah11-3",2025-11-03,"nc","San Jose St.","Utah","MWC","B12","A","L","75-84",0.27954152256781,0.735635498099543,0.789142831518436,0.5735525575313,-0.5735525575313,45.8,"played",NA,NA,NA,116,"Q2"
"172","San Jose St.Utah11-3",2025-11-03,"nc","Utah","San Jose St.","B12","MWC","H","W","84-75",0.735635498099543,0.27954152256781,0.87694452176131,0.94836527739278,0.0516347226072197,56.1,"played",NA,NA,NA,259,"Q4"
"173","South AlabamaToledo11-3",2025-11-03,"nc","South Alabama","Toledo","SB","MAC","A","W","76-74",0.307577362624064,0.563430127583829,0.789142831518436,0.743582255476128,0.256417744523872,83.9,"played",NA,NA,NA,168,"Q3"
"174","South AlabamaToledo11-3",2025-11-03,"nc","Toledo","South Alabama","MAC","SB","H","L","74-76",0.563430127583829,0.307577362624064,0.87694452176131,0.941325198558342,-0.941325198558342,9.9,"played",NA,NA,NA,195,"Q4"
"175","South Carolina St.Louisville11-3",2025-11-03,"nc","Louisville","South Carolina St.","ACC","MEAC","H","W","104-45",0.960941322287403,0.0505919207594511,0.87694452176131,0.992577986886088,0.00742201311391244,99.8,"played",NA,NA,NA,360,"Q4"
"176","South Carolina St.Louisville11-3",2025-11-03,"nc","South Carolina St.","Louisville","MEAC","ACC","A","L","45-104",0.0505919207594511,0.960941322287403,0.789142831518436,0.132035278682349,-0.132035278682349,0.2,"played",NA,NA,NA,15,"Q1"
"177","Southeast Missouri St.Saint Louis11-3",2025-11-03,"nc","Saint Louis","Southeast Missouri St.","A10","OVC","H","W","92-67",0.945448857492915,0.216809079396704,0.87694452176131,0.962607218773144,0.0373927812268556,80.3,"played",NA,NA,NA,241,"Q4"
"178","Southeast Missouri St.Saint Louis11-3",2025-11-03,"nc","Southeast Missouri St.","Saint Louis","OVC","A10","A","L","67-92",0.216809079396704,0.945448857492915,0.789142831518436,0.177590985405401,-0.177590985405401,54,"played",NA,NA,NA,19,"Q1"
"179","Southeastern LouisianaMississippi11-3",2025-11-03,"nc","Mississippi","Southeastern Louisiana","SEC","Slnd","H","W","88-58",0.782188492713109,0.211037190886409,0.87694452176131,0.96382331834245,0.0361766816575505,88.4,"played",NA,NA,NA,288,"Q4"
"180","Southeastern LouisianaMississippi11-3",2025-11-03,"nc","Southeastern Louisiana","Mississippi","Slnd","SEC","A","L","58-88",0.211037190886409,0.782188492713109,0.789142831518436,0.510323694550143,-0.510323694550143,11.2,"played",NA,NA,NA,88,"Q2"
"181","Southern MissBuffalo11-3",2025-11-03,"nc","Buffalo","Southern Miss","MAC","SB","H","W","85-79",0.526928540270349,0.288041653183322,0.87694452176131,0.946278455004355,0.0537215449956449,33.6,"played",NA,NA,NA,237,"Q4"
"182","Southern MissBuffalo11-3",2025-11-03,"nc","Southern Miss","Buffalo","SB","MAC","A","L","79-85",0.288041653183322,0.526928540270349,0.789142831518436,0.770643420365242,-0.770643420365242,47.1,"played",NA,NA,NA,174,"Q3"
"183","SouthernArkansas11-3",2025-11-03,"nc","Arkansas","Southern","SEC","SWAC","H","W","109-77",0.944795030500824,0.266003945174863,0.87694452176131,0.951607183709744,0.0483928162902557,93.7,"played",NA,NA,NA,277,"Q4"
"184","SouthernArkansas11-3",2025-11-03,"nc","Southern","Arkansas","SWAC","SEC","A","L","77-109",0.266003945174863,0.944795030500824,0.789142831518436,0.179439627556815,-0.179439627556815,29.5,"played",NA,NA,NA,21,"Q1"
"185","St. ThomasSaint Mary's11-3",2025-11-03,"nc","Saint Mary's","St. Thomas","WCC","Sum","H","W","84-58",0.907777549342231,0.562411342365477,0.87694452176131,0.847206128247224,0.152793871752776,96.8,"played",NA,NA,NA,115,"Q3"
"186","St. ThomasSaint Mary's11-3",2025-11-03,"nc","St. Thomas","Saint Mary's","Sum","WCC","A","L","58-84",0.562411342365477,0.907777549342231,0.789142831518436,0.275473000987395,-0.275473000987395,29.4,"played",NA,NA,NA,28,"Q1"
"187","StetsonRhode Island11-3",2025-11-03,"nc","Rhode Island","Stetson","A10","ASun","H","W","93-62",0.657485377986347,0.141052969528259,0.87694452176131,0.977475732912312,0.0225242670876881,88.6,"played",NA,NA,NA,326,"Q4"
"188","StetsonRhode Island11-3",2025-11-03,"nc","Stetson","Rhode Island","ASun","A10","A","L","62-93",0.141052969528259,0.657485377986347,0.789142831518436,0.660978588183235,-0.660978588183235,3.9,"played",NA,NA,NA,133,"Q2"
"189","Tarleton St.SMU11-3",2025-11-03,"nc","SMU","Tarleton St.","ACC","WAC","H","W","96-76",0.91693836673715,0.399623518072685,0.87694452176131,0.914576702050951,0.0854232979490492,83.3,"played",NA,NA,NA,187,"Q4"
"190","Tarleton St.SMU11-3",2025-11-03,"nc","Tarleton St.","SMU","WAC","ACC","A","L","76-96",0.399623518072685,0.91693836673715,0.789142831518436,0.253186143805701,-0.253186143805701,59.6,"played",NA,NA,NA,32,"Q1"
"191","Tennessee TechWestern Kentucky11-3",2025-11-03,"nc","Tennessee Tech","Western Kentucky","OVC","CUSA","A","L","70-82",0.0868793727628268,0.542152481100864,0.789142831518436,0.759648841884557,-0.759648841884557,13.3,"played",NA,NA,NA,162,"Q3"
"192","Tennessee TechWestern Kentucky11-3",2025-11-03,"nc","Western Kentucky","Tennessee Tech","CUSA","OVC","H","W","82-70",0.542152481100864,0.0868793727628268,0.87694452176131,0.986824794157245,0.0131752058427554,42.4,"played",NA,NA,NA,332,"Q4"
"193","Texas SouthernGonzaga11-3",2025-11-03,"nc","Gonzaga","Texas Southern","WCC","SWAC","H","W","98-43",0.965829379504891,0.128591513043107,0.87694452176131,0.979712981886231,0.0202870181137693,98.3,"played",NA,NA,NA,348,"Q4"
"194","Texas SouthernGonzaga11-3",2025-11-03,"nc","Texas Southern","Gonzaga","SWAC","WCC","A","L","43-98",0.128591513043107,0.965829379504891,0.789142831518436,0.116927356127295,-0.116927356127295,6.6,"played",NA,NA,NA,4,"Q1"
"195","Texas St.Bowling Green11-3",2025-11-03,"nc","Bowling Green","Texas St.","MAC","SB","H","W","83-48",0.715595160514407,0.244768617365821,0.87694452176131,0.956499975375684,0.043500024624316,95.4,"played",NA,NA,NA,264,"Q4"
"196","Texas St.Bowling Green11-3",2025-11-03,"nc","Texas St.","Bowling Green","SB","MAC","A","L","48-83",0.244768617365821,0.715595160514407,0.789142831518436,0.597978800621781,-0.597978800621781,3.8,"played",NA,NA,NA,102,"Q2"
"197","TroyKent St.11-3",2025-11-03,"nc","Kent St.","Troy","MAC","SB","H","L","97-103",0.636235803401196,0.577902717496971,0.87694452176131,0.838842214263186,-0.838842214263186,29.5,"played",NA,NA,NA,103,"Q3"
"198","TroyKent St.11-3",2025-11-03,"nc","Troy","Kent St.","SB","MAC","A","W","103-97",0.577902717496971,0.636235803401196,0.789142831518436,0.68150633169998,0.31849366830002,85.1,"played",NA,NA,NA,146,"Q3"
"199","USC UpstateCal Baptist11-3",2025-11-03,"nc","Cal Baptist","USC Upstate","WAC","BSth","H","W","87-75",0.688248137914818,0.160010660490726,0.87694452176131,0.973965598740001,0.0260344012599986,54.5,"played",NA,NA,NA,293,"Q4"
