"","game_id","date","type","team","opp","conf","opp_conf","location","result","score","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wab","game_score","game_type","ot","wab_if_win","wab_if_loss","expected_wab","opp_net_rank","quad"
"2219","AuburnMichigan11-25",2025-11-25,"nc","Auburn","Michigan","B10","SEC","N","L","72-102",0.902614422677398,0.981797069638526,0.859329259582028,0.101736997117536,-0.101736997117536,52.8,"played",0,NA,NA,NA,1,"Q1A"
"2220","AuburnMichigan11-25",2025-11-25,"nc","Michigan","Auburn","B10","SEC","N","W","102-72",0.981797069638526,0.902614422677398,0.859329259582028,0.397261861372285,0.602738138627715,99.8,"played",0,NA,NA,NA,31,"Q1"
"2221","BaylorSt. John's11-25",2025-11-25,"nc","Baylor","St. John's","BE","B12","N","L","81-96",0.833944326028225,0.928946081754587,0.859329259582028,0.318454907455948,-0.318454907455948,58.5,"played",0,NA,NA,NA,24,"Q1A"
"2222","BaylorSt. John's11-25",2025-11-25,"nc","St. John's","Baylor","BE","B12","N","W","96-81",0.928946081754587,0.833944326028225,0.859329259582028,0.548815665654222,0.451184334345778,97.9,"played",0,NA,NA,NA,46,"Q1"
"2223","BellarmineHouston Christian11-25",2025-11-25,"nc","Bellarmine","Houston Christian","Slnd","ASun","N","W","74-69",0.230876727343145,0.192932392567093,0.859329259582028,0.962341032319744,0.0376589676802564,24.8,"played",0,NA,NA,NA,298,"Q4"
"2224","BellarmineHouston Christian11-25",2025-11-25,"nc","Houston Christian","Bellarmine","Slnd","ASun","N","L","69-74",0.192932392567093,0.230876727343145,0.859329259582028,0.953162333424156,-0.953162333424156,17.9,"played",0,NA,NA,NA,282,"Q4"
"2225","Bethune CookmanStony Brook11-25",2025-11-25,"nc","Bethune Cookman","Stony Brook","CAA","SWAC","N","L","54-61",0.39078329443237,0.421002530012866,0.859329259582028,0.893632014844985,-0.893632014844985,31,"played",0,NA,NA,NA,212,"Q4"
"2226","Bethune CookmanStony Brook11-25",2025-11-25,"nc","Stony Brook","Bethune Cookman","CAA","SWAC","N","W","61-54",0.421002530012866,0.39078329443237,0.859329259582028,0.904973601317412,0.0950263986825883,51,"played",0,NA,NA,NA,237,"Q4"
"2227","Boise St.N.C. State11-25",2025-11-25,"nc","Boise St.","N.C. State","ACC","MWC","N","L","70-81",0.813634317521747,0.909816522615775,0.859329259582028,0.377149102426675,-0.377149102426675,71.7,"played",0,NA,NA,NA,29,"Q1"
"2228","Boise St.N.C. State11-25",2025-11-25,"nc","N.C. State","Boise St.","ACC","MWC","N","W","81-70",0.909816522615775,0.813634317521747,0.859329259582028,0.583201515209697,0.416798484790303,94.6,"played",0,NA,NA,NA,54,"Q2"
"2229","Boston UniversityPenn St.11-25",2025-11-25,"nc","Boston University","Penn St.","B10","Pat","A","L","87-96",0.196743571591446,0.693430781623042,0.815734176399566,0.661839236965672,-0.661839236965672,26.4,"played",0,NA,NA,NA,117,"Q2"
"2230","Boston UniversityPenn St.11-25",2025-11-25,"nc","Penn St.","Boston University","B10","Pat","H","W","96-87",0.693430781623042,0.196743571591446,0.893951141861633,0.971764240879508,0.0282357591204918,60.7,"played",0,NA,NA,NA,280,"Q4"
"2231","BradleyUC San Diego11-25",2025-11-25,"nc","Bradley","UC San Diego","BW","MVC","N","L","77-87",0.546501463968623,0.570775032347043,0.859329259582028,0.821231916535206,-0.821231916535206,32.4,"played",0,NA,NA,NA,129,"Q3"
"2232","BradleyUC San Diego11-25",2025-11-25,"nc","UC San Diego","Bradley","BW","MVC","N","W","87-77",0.570775032347043,0.546501463968623,0.859329259582028,0.835233942796356,0.164766057203644,77,"played",0,NA,NA,NA,120,"Q3"
"2233","Cal BaptistSan Diego11-25",2025-11-25,"nc","Cal Baptist","San Diego","WCC","WAC","N","W","76-61",0.629258955661818,0.426593692891335,0.859329259582028,0.891435895066868,0.108564104933132,74.6,"played",0,NA,NA,NA,219,"Q4"
"2234","Cal BaptistSan Diego11-25",2025-11-25,"nc","San Diego","Cal Baptist","WCC","WAC","N","L","61-76",0.426593692891335,0.629258955661818,0.859329259582028,0.782567398727376,-0.782567398727376,30.1,"played",0,NA,NA,NA,109,"Q3"
"2235","Cal PolySoutheast Missouri St.11-25",2025-11-25,"nc","Cal Poly","Southeast Missouri St.","OVC","BW","N","L","68-84",0.313072333296999,0.303482979803753,0.859329259582028,0.933422848844112,-0.933422848844112,9.2,"played",0,NA,NA,NA,223,"Q4"
"2236","Cal PolySoutheast Missouri St.11-25",2025-11-25,"nc","Southeast Missouri St.","Cal Poly","OVC","BW","N","W","84-68",0.303482979803753,0.313072333296999,0.859329259582028,0.930573014326793,0.0694269856732073,66.1,"played",0,NA,NA,NA,256,"Q4"
"2237","Cal St. BakersfieldFlorida St.11-25",2025-11-25,"nc","Cal St. Bakersfield","Florida St.","ACC","BW","A","L","59-89",0.136119384283154,0.796188628904828,0.815734176399566,0.531226285934536,-0.531226285934536,12,"played",0,NA,NA,NA,94,"Q2"
"2238","Cal St. BakersfieldFlorida St.11-25",2025-11-25,"nc","Florida St.","Cal St. Bakersfield","ACC","BW","H","W","89-59",0.796188628904828,0.136119384283154,0.893951141861633,0.981650868411501,0.0183491315884986,81.8,"played",0,NA,NA,NA,316,"Q4"
"2239","CaliforniaUCLA11-25",2025-11-25,"nc","California","UCLA","B10","ACC","N","W","80-72",0.774732872602184,0.885748212987257,0.859329259582028,0.440705852416575,0.559294147583425,94.4,"played",0,NA,NA,NA,39,"Q1"
"2240","CaliforniaUCLA11-25",2025-11-25,"nc","UCLA","California","B10","ACC","N","L","72-80",0.885748212987257,0.774732872602184,0.859329259582028,0.639800602789891,-0.639800602789891,61.4,"played",0,NA,NA,NA,63,"Q2"
"2241","CampbellWake Forest11-25",2025-11-25,"nc","Campbell","Wake Forest","ACC","CAA","A","L","51-99",0.356315104913115,0.831324523967102,0.815734176399566,0.473192106442778,-0.473192106442778,0.9,"played",0,NA,NA,NA,65,"Q1"
"2242","CampbellWake Forest11-25",2025-11-25,"nc","Wake Forest","Campbell","ACC","CAA","H","W","99-51",0.831324523967102,0.356315104913115,0.893951141861633,0.938378644915896,0.0616213550841038,99.7,"played",0,NA,NA,NA,208,"Q4"
"2243","Chicago St.Purdue Fort Wayne11-25",2025-11-25,"nc","Chicago St.","Purdue Fort Wayne","Horz","NEC","A","L","77-90",0.0732845518885381,0.394708895782774,0.815734176399566,0.871610061033448,-0.871610061033448,15.8,"played",0,NA,NA,NA,241,"Q4"
"2244","Chicago St.Purdue Fort Wayne11-25",2025-11-25,"nc","Purdue Fort Wayne","Chicago St.","Horz","NEC","H","W","90-77",0.394708895782774,0.0732845518885381,0.893951141861633,0.990705992107253,0.00929400789274692,21.6,"played",0,NA,NA,NA,346,"Q4"
"2245","Coppin St.Rider11-25",2025-11-25,"nc","Coppin St.","Rider","MAAC","MEAC","A","W","68-65",0.0247643817894859,0.107220017574799,0.815734176399566,0.97358791188226,0.0264120881177397,9.4,"played",0,NA,NA,NA,357,"Q4"
"2246","Coppin St.Rider11-25",2025-11-25,"nc","Rider","Coppin St.","MAAC","MEAC","H","L","65-68",0.107220017574799,0.0247643817894859,0.893951141861633,0.996996664462781,-0.996996664462781,2.8,"played",0,NA,NA,NA,364,"Q4"
"2247","CreightonIowa St.11-25",2025-11-25,"nc","Creighton","Iowa St.","B12","BE","N","L","60-78",0.748483758132854,0.961513270039442,0.859329259582028,0.196476327708638,-0.196476327708638,60.4,"played",0,NA,NA,NA,9,"Q1A"
"2248","CreightonIowa St.11-25",2025-11-25,"nc","Iowa St.","Creighton","B12","BE","N","W","78-60",0.961513270039442,0.748483758132854,0.859329259582028,0.672428235179087,0.327571764820913,98,"played",0,NA,NA,NA,80,"Q2"
"2249","DelawareUNC Greensboro11-25",2025-11-25,"nc","Delaware","UNC Greensboro","SC","CUSA","N","W","73-60",0.266149056038094,0.211356463322878,0.859329259582028,0.957972644245756,0.0420273557542444,43.8,"played",0,NA,NA,NA,301,"Q4"
"2250","DelawareUNC Greensboro11-25",2025-11-25,"nc","UNC Greensboro","Delaware","SC","CUSA","N","L","60-73",0.211356463322878,0.266149056038094,0.859329259582028,0.94395796436788,-0.94395796436788,11.1,"played",0,NA,NA,NA,289,"Q4"
"2251","DrexelMorgan St.11-25",2025-11-25,"nc","Drexel","Morgan St.","MEAC","CAA","A","W","71-66",0.367384333957705,0.109564993938118,0.815734176399566,0.972956726935477,0.0270432730645226,33.3,"played",0,NA,NA,NA,355,"Q4"
"2252","DrexelMorgan St.11-25",2025-11-25,"nc","Morgan St.","Drexel","MEAC","CAA","H","L","66-71",0.109564993938118,0.367384333957705,0.893951141861633,0.935547641777042,-0.935547641777042,12.5,"played",0,NA,NA,NA,210,"Q4"
"2253","East CarolinaMichigan St.11-25",2025-11-25,"nc","East Carolina","Michigan St.","B10","Amer","N","L","56-89",0.252953355266061,0.947662453651551,0.859329259582028,0.252267701798108,-0.252267701798108,13,"played",0,NA,NA,NA,11,"Q1A"
"2254","East CarolinaMichigan St.11-25",2025-11-25,"nc","Michigan St.","East Carolina","B10","Amer","N","W","89-56",0.947662453651551,0.252953355266061,0.859329259582028,0.94748203574065,0.0525179642593498,97.6,"played",0,NA,NA,NA,278,"Q4"
"2255","Eastern IllinoisCentral Arkansas11-25",2025-11-25,"nc","Central Arkansas","Eastern Illinois","ASun","OVC","H","W","81-60",0.565674600989158,0.115754560955886,0.893951141861633,0.984707976636656,0.0152920233633443,86.2,"played",0,NA,NA,NA,317,"Q4"
"2256","Eastern IllinoisCentral Arkansas11-25",2025-11-25,"nc","Eastern Illinois","Central Arkansas","ASun","OVC","A","L","60-81",0.115754560955886,0.565674600989158,0.815734176399566,0.772676113245968,-0.772676113245968,2.7,"played",0,NA,NA,NA,181,"Q3"
"2257","Eastern WashingtonNorth Texas11-25",2025-11-25,"nc","Eastern Washington","North Texas","Amer","BSky","A","L","71-79",0.336991193551978,0.592238850918328,0.815734176399566,0.752963507524194,-0.752963507524194,39.3,"played",1,NA,NA,NA,162,"Q3"
"2258","Eastern WashingtonNorth Texas11-25",2025-11-25,"nc","North Texas","Eastern Washington","Amer","BSky","H","W","79-71",0.592238850918328,0.336991193551978,0.893951141861633,0.943132494751452,0.0568675052485476,53.3,"played",1,NA,NA,NA,242,"Q4"
"2259","Florida AtlanticGeorge Mason11-25",2025-11-25,"nc","Florida Atlantic","George Mason","A10","Amer","N","L","65-74",0.658601452706485,0.624701275037864,0.859329259582028,0.785865090445701,-0.785865090445701,14.3,"played",0,NA,NA,NA,84,"Q2"
"2260","Florida AtlanticGeorge Mason11-25",2025-11-25,"nc","George Mason","Florida Atlantic","A10","Amer","N","W","74-65",0.624701275037864,0.658601452706485,0.859329259582028,0.759996833254986,0.240003166745014,95.1,"played",0,NA,NA,NA,114,"Q3"
"2261","George WashingtonMurray St.11-25",2025-11-25,"nc","George Washington","Murray St.","MVC","A10","N","L","95-96",0.735899106759602,0.634457734574067,0.859329259582028,0.778740457925695,-0.778740457925695,59.6,"played",0,NA,NA,NA,95,"Q2"
"2262","George WashingtonMurray St.11-25",2025-11-25,"nc","Murray St.","George Washington","MVC","A10","N","W","96-95",0.634457734574067,0.735899106759602,0.859329259582028,0.686749916776355,0.313250083223645,76.6,"played",0,NA,NA,NA,91,"Q2"
"2263","Georgia SouthernUTSA11-25",2025-11-25,"nc","Georgia Southern","UTSA","Amer","Sun Belt","N","L","64-77",0.274564532441315,0.0973171110138562,0.859329259582028,0.982657945698972,-0.982657945698972,4.6,"played",0,NA,NA,NA,353,"Q4"
"2264","Georgia SouthernUTSA11-25",2025-11-25,"nc","UTSA","Georgia Southern","Amer","Sun Belt","N","W","77-64",0.0973171110138562,0.274564532441315,0.859329259582028,0.941657783463096,0.0583422165369037,45.9,"played",0,NA,NA,NA,266,"Q4"
"2265","Georgia St.Samford11-25",2025-11-25,"nc","Georgia St.","Samford","SC","Sun Belt","N","L","63-78",0.267324997307406,0.322394662310079,0.859329259582028,0.927742543387701,-0.927742543387701,5.9,"played",0,NA,NA,NA,228,"Q4"
"2266","Georgia St.Samford11-25",2025-11-25,"nc","Samford","Georgia St.","SC","Sun Belt","N","W","78-63",0.322394662310079,0.267324997307406,0.859329259582028,0.943639053634994,0.0563609463650062,73.6,"played",0,NA,NA,NA,273,"Q4"
"2267","GonzagaMaryland11-25",2025-11-25,"nc","Gonzaga","Maryland","B10","WCC","N","W","100-61",0.944067070307635,0.624123810726898,0.859329259582028,0.786279158933132,0.213720841066868,99.3,"played",0,NA,NA,NA,150,"Q3"
"2268","GonzagaMaryland11-25",2025-11-25,"nc","Maryland","Gonzaga","B10","WCC","N","L","61-100",0.624123810726898,0.944067070307635,0.859329259582028,0.265746058066746,-0.265746058066746,17,"played",0,NA,NA,NA,6,"Q1A"
"2269","Grand CanyonUtah11-25",2025-11-25,"nc","Grand Canyon","Utah","B12","MWC","N","W","68-58",0.807933793990672,0.654637275493961,0.859329259582028,0.763189135962797,0.236810864037203,92.1,"played",0,NA,NA,NA,130,"Q3"
"2270","Grand CanyonUtah11-25",2025-11-25,"nc","Utah","Grand Canyon","B12","MWC","N","L","58-68",0.654637275493961,0.807933793990672,0.859329259582028,0.592205465103331,-0.592205465103331,40.5,"played",0,NA,NA,NA,75,"Q2"
"2271","HamptonMaryland Eastern Shore11-25",2025-11-25,"nc","Hampton","Maryland Eastern Shore","MEAC","CAA","A","W","74-68",0.194326435808299,0.12623104243574,0.815734176399566,0.968397647179261,0.0316023528207394,47.1,"played",0,NA,NA,NA,341,"Q4"
"2272","HamptonMaryland Eastern Shore11-25",2025-11-25,"nc","Maryland Eastern Shore","Hampton","MEAC","CAA","H","L","68-74",0.12623104243574,0.194326435808299,0.893951141861633,0.972182830830442,-0.972182830830442,3.8,"played",0,NA,NA,NA,250,"Q4"
"2273","HoustonTennessee11-25",2025-11-25,"nc","Houston","Tennessee","SEC","B12","N","L","73-76",0.977700531779483,0.943497131542314,0.859329259582028,0.267847360237205,-0.267847360237205,94,"played",0,NA,NA,NA,22,"Q1A"
"2274","HoustonTennessee11-25",2025-11-25,"nc","Tennessee","Houston","SEC","B12","N","W","76-73",0.943497131542314,0.977700531779483,0.859329259582028,0.122291132589344,0.877708867410656,97.9,"played",0,NA,NA,NA,4,"Q1A"
"2275","IowaMississippi11-25",2025-11-25,"nc","Iowa","Mississippi","SEC","B10","N","W","74-69",0.923471492363873,0.746811208256018,0.859329259582028,0.674377909253577,0.325622090746423,85.5,"played",0,NA,NA,NA,85,"Q2"
"2276","IowaMississippi11-25",2025-11-25,"nc","Mississippi","Iowa","SEC","B10","N","L","69-74",0.746811208256018,0.923471492363873,0.859329259582028,0.336094725104356,-0.336094725104356,85.8,"played",0,NA,NA,NA,26,"Q1"
"2277","JacksonvillePacific11-25",2025-11-25,"nc","Jacksonville","Pacific","WCC","ASun","N","L","53-68",0.198357633125945,0.68213728647542,0.859329259582028,0.740028906568947,-0.740028906568947,15.8,"played",0,NA,NA,NA,101,"Q3"
"2278","JacksonvillePacific11-25",2025-11-25,"nc","Pacific","Jacksonville","WCC","ASun","N","W","68-53",0.68213728647542,0.198357633125945,0.859329259582028,0.961071460482823,0.0389285395171773,73.8,"played",0,NA,NA,NA,308,"Q4"
"2279","James MadisonNebraska Omaha11-25",2025-11-25,"nc","James Madison","Nebraska Omaha","Sum","Sun Belt","N","W","88-77",0.358325129879485,0.33766778622405,0.859329259582028,0.922972355139211,0.0770276448607892,83.3,"played",0,NA,NA,NA,259,"Q4"
"2280","James MadisonNebraska Omaha11-25",2025-11-25,"nc","Nebraska Omaha","James Madison","Sum","Sun Belt","N","L","77-88",0.33766778622405,0.358325129879485,0.859329259582028,0.916243712869062,-0.916243712869062,5.4,"played",0,NA,NA,NA,227,"Q4"
"2281","Kansas St.Indiana11-25",2025-11-25,"nc","Indiana","Kansas St.","B10","B12","H","W","86-69",0.941426800528303,0.585543937559463,0.893951141861633,0.856457919951597,0.143542080048403,95.7,"played",0,NA,NA,NA,104,"Q3"
"2282","Kansas St.Indiana11-25",2025-11-25,"nc","Kansas St.","Indiana","B10","B12","A","L","69-86",0.585543937559463,0.941426800528303,0.815734176399566,0.215952653403671,-0.215952653403671,50.8,"played",0,NA,NA,NA,30,"Q1A"
"2283","KansasSyracuse11-25",2025-11-25,"nc","Kansas","Syracuse","ACC","B12","N","W","71-60",0.953144462142183,0.791064008392982,0.859329259582028,0.617365080192311,0.382634919807689,96.4,"played",0,NA,NA,NA,68,"Q2"
"2284","KansasSyracuse11-25",2025-11-25,"nc","Syracuse","Kansas","ACC","B12","N","L","60-71",0.791064008392982,0.953144462142183,0.859329259582028,0.230947805752606,-0.230947805752606,74,"played",0,NA,NA,NA,13,"Q1A"
"2285","Kennesaw St.Oral Roberts11-25",2025-11-25,"nc","Kennesaw St.","Oral Roberts","Sum","CUSA","N","L","83-91",0.476679132788674,0.153739308390959,0.859329259582028,0.971119958808746,-0.971119958808746,10.5,"played",0,NA,NA,NA,336,"Q4"
"2286","Kennesaw St.Oral Roberts11-25",2025-11-25,"nc","Oral Roberts","Kennesaw St.","Sum","CUSA","N","W","91-83",0.153739308390959,0.476679132788674,0.859329259582028,0.870239878662545,0.129760121337455,58.6,"played",0,NA,NA,NA,169,"Q3"
"2287","LehighMarist11-25",2025-11-25,"nc","Lehigh","Marist","MAAC","Pat","A","L","55-78",0.172547050651826,0.595240664778491,0.815734176399566,0.750641393119229,-0.750641393119229,4.1,"played",0,NA,NA,NA,149,"Q3"
"2288","LehighMarist11-25",2025-11-25,"nc","Marist","Lehigh","MAAC","Pat","H","W","78-55",0.595240664778491,0.172547050651826,0.893951141861633,0.975859636770148,0.0241403632298519,87.9,"played",0,NA,NA,NA,299,"Q4"
"2289","LibertyTowson11-25",2025-11-25,"nc","Liberty","Towson","CAA","CUSA","N","L","69-72",0.713881998518168,0.393777478930134,0.859329259582028,0.903888002419068,-0.903888002419068,35.4,"played",0,NA,NA,NA,180,"Q3"
"2290","LibertyTowson11-25",2025-11-25,"nc","Towson","Liberty","CAA","CUSA","N","W","72-69",0.393777478930134,0.713881998518168,0.859329259582028,0.710006745181044,0.289993254818956,74.7,"played",0,NA,NA,NA,77,"Q2"
"2291","Loyola ChicagoNorthern Iowa11-25",2025-11-25,"nc","Loyola Chicago","Northern Iowa","MVC","A10","N","L","51-72",0.226070254501028,0.734701771712336,0.859329259582028,0.68807178454681,-0.68807178454681,2.8,"played",0,NA,NA,NA,87,"Q2"
"2292","Loyola ChicagoNorthern Iowa11-25",2025-11-25,"nc","Northern Iowa","Loyola Chicago","MVC","A10","N","W","72-51",0.734701771712336,0.226070254501028,0.859329259582028,0.954364748565099,0.045635251434901,96.6,"played",0,NA,NA,NA,310,"Q4"
"2293","Loyola MarymountOhio11-25",2025-11-25,"nc","Loyola Marymount","Ohio","MAC","WCC","N","W","70-58",0.546087507492497,0.384515192633106,0.859329259582028,0.907220273621422,0.0927797263785781,73.5,"played",0,NA,NA,NA,216,"Q4"
"2294","Loyola MarymountOhio11-25",2025-11-25,"nc","Ohio","Loyola Marymount","MAC","WCC","N","L","58-70",0.384515192633106,0.546087507492497,0.859329259582028,0.835463656301002,-0.835463656301002,21.4,"played",0,NA,NA,NA,161,"Q3"
"2295","McNeese St.Middle Tennessee11-25",2025-11-25,"nc","McNeese St.","Middle Tennessee","CUSA","Slnd","N","W","72-62",0.713044114905958,0.535483920336694,0.859329259582028,0.841249631207886,0.158750368792114,65.6,"played",0,NA,NA,NA,168,"Q3"
"2296","McNeese St.Middle Tennessee11-25",2025-11-25,"nc","Middle Tennessee","McNeese St.","CUSA","Slnd","N","L","62-72",0.535483920336694,0.713044114905958,0.859329259582028,0.710849901178138,-0.710849901178138,60,"played",0,NA,NA,NA,66,"Q2"
"2297","Mississippi Valley St.Texas A&M11-25",2025-11-25,"nc","Mississippi Valley St.","Texas A&M","SEC","SWAC","A","L","84-120",0.0194318528265831,0.92844593568619,0.815734176399566,0.254387048398487,-0.254387048398487,28.1,"played",0,NA,NA,NA,43,"Q1"
"2298","Mississippi Valley St.Texas A&M11-25",2025-11-25,"nc","Texas A&M","Mississippi Valley St.","SEC","SWAC","H","W","120-84",0.92844593568619,0.0194318528265831,0.893951141861633,0.997654643464102,0.00234535653589762,39.7,"played",0,NA,NA,NA,365,"Q4"
"2299","Mount St. Mary'sOhio St.11-25",2025-11-25,"nc","Mount St. Mary's","Ohio St.","B10","MAAC","A","L","60-113",0.170433567241087,0.908002502637853,0.815734176399566,0.309645608479456,-0.309645608479456,3.7,"played",0,NA,NA,NA,40,"Q1A"
"2300","Mount St. Mary'sOhio St.11-25",2025-11-25,"nc","Ohio St.","Mount St. Mary's","B10","MAAC","H","W","113-60",0.908002502637853,0.170433567241087,0.893951141861633,0.976207594200285,0.0237924057997152,98.2,"played",0,NA,NA,NA,300,"Q4"
"2301","New Mexico St.UC Irvine11-25",2025-11-25,"nc","New Mexico St.","UC Irvine","BW","CUSA","N","W","57-45",0.477865562080706,0.650999399300642,0.859329259582028,0.766077789815166,0.233922210184834,93.9,"played",0,NA,NA,NA,118,"Q3"
"2302","New Mexico St.UC Irvine11-25",2025-11-25,"nc","UC Irvine","New Mexico St.","BW","CUSA","N","L","45-57",0.650999399300642,0.477865562080706,0.859329259582028,0.869701924768344,-0.869701924768344,10,"played",0,NA,NA,NA,183,"Q3"
"2303","North Carolina CentralUSC Upstate11-25",2025-11-25,"nc","North Carolina Central","USC Upstate","BSth","MEAC","A","L","67-82",0.078307793766596,0.276526055040299,0.815734176399566,0.920522582896218,-0.920522582896218,3.6,"played",0,NA,NA,NA,283,"Q4"
"2304","North Carolina CentralUSC Upstate11-25",2025-11-25,"nc","USC Upstate","North Carolina Central","BSth","MEAC","H","W","82-67",0.276526055040299,0.078307793766596,0.893951141861633,0.990021712660871,0.00997828733912898,46.6,"played",0,NA,NA,NA,338,"Q4"
"2305","North CarolinaSt. Bonaventure11-25",2025-11-25,"nc","North Carolina","St. Bonaventure","A10","ACC","N","W","85-70",0.909087997471835,0.48827804484739,0.859329259582028,0.864903264018373,0.135096735981627,88.3,"played",0,NA,NA,NA,144,"Q3"
"2306","North CarolinaSt. Bonaventure11-25",2025-11-25,"nc","St. Bonaventure","North Carolina","A10","ACC","N","L","70-85",0.48827804484739,0.909087997471835,0.859329259582028,0.379229545139388,-0.379229545139388,55.9,"played",0,NA,NA,NA,25,"Q1A"
"2307","Northern IllinoisAustin Peay11-25",2025-11-25,"nc","Austin Peay","Northern Illinois","ASun","MAC","H","W","77-59",0.63739959900817,0.147971006854517,0.893951141861633,0.979813642928714,0.0201863570712864,59,"played",0,NA,NA,NA,305,"Q4"
"2308","Northern IllinoisAustin Peay11-25",2025-11-25,"nc","Northern Illinois","Austin Peay","ASun","MAC","A","L","59-77",0.147971006854517,0.63739959900817,0.815734176399566,0.715777861741655,-0.715777861741655,17.5,"played",0,NA,NA,NA,133,"Q2"
"2309","Notre DameRutgers11-25",2025-11-25,"nc","Notre Dame","Rutgers","B10","ACC","N","W","68-63",0.717539214977473,0.530620216284654,0.859329259582028,0.843841852841982,0.156158147158018,85.9,"played",0,NA,NA,NA,171,"Q3"
"2310","Notre DameRutgers11-25",2025-11-25,"nc","Rutgers","Notre Dame","B10","ACC","N","L","63-68",0.530620216284654,0.717539214977473,0.859329259582028,0.70629192147485,-0.70629192147485,32,"played",0,NA,NA,NA,88,"Q2"
"2311","OaklandMontana11-25",2025-11-25,"nc","Montana","Oakland","BSky","Horz","H","L","87-95",0.627510055410972,0.470719781166036,0.893951141861633,0.904564781110144,-0.904564781110144,28.1,"played",0,NA,NA,NA,136,"Q3"
"2312","OaklandMontana11-25",2025-11-25,"nc","Oakland","Montana","BSky","Horz","A","W","95-87",0.470719781166036,0.627510055410972,0.815734176399566,0.724353338585891,0.275646661414109,79.3,"played",0,NA,NA,NA,166,"Q3"
"2313","Old DominionVillanova11-25",2025-11-25,"nc","Old Dominion","Villanova","BE","Sun Belt","A","L","75-89",0.247957088201108,0.92573067148133,0.815734176399566,0.262081830648166,-0.262081830648166,70.1,"played",0,NA,NA,NA,32,"Q1A"
"2314","Old DominionVillanova11-25",2025-11-25,"nc","Villanova","Old Dominion","BE","Sun Belt","H","W","89-75",0.92573067148133,0.247957088201108,0.893951141861633,0.96235882666073,0.0376411733392696,63.7,"played",0,NA,NA,NA,258,"Q4"
"2315","OregonSan Diego St.11-25",2025-11-25,"nc","Oregon","San Diego St.","MWC","B10","N","L","80-97",0.725520667957895,0.888175377988774,0.859329259582028,0.434747462658776,-0.434747462658776,49.8,"played",0,NA,NA,NA,42,"Q1"
"2316","OregonSan Diego St.11-25",2025-11-25,"nc","San Diego St.","Oregon","MWC","B10","N","W","97-80",0.888175377988774,0.725520667957895,0.859329259582028,0.697984082298767,0.302015917701233,95.5,"played",0,NA,NA,NA,113,"Q3"
"2317","Portland St.Utah Tech11-25",2025-11-25,"nc","Portland St.","Utah Tech","WAC","BSky","A","W","68-63",0.480055375254925,0.531877358523249,0.815734176399566,0.795764006495832,0.204235993504168,65.5,"played",0,NA,NA,NA,177,"Q3"
"2318","Portland St.Utah Tech11-25",2025-11-25,"nc","Utah Tech","Portland St.","WAC","BSky","H","L","63-68",0.531877358523249,0.480055375254925,0.893951141861633,0.901283883346562,-0.901283883346562,35.6,"played",0,NA,NA,NA,121,"Q3"
"2319","PrincetonTemple11-25",2025-11-25,"nc","Princeton","Temple","Amer","Ivy","N","L","75-79",0.367618796767998,0.539658468749401,0.859329259582028,0.838994060018331,-0.838994060018331,49,"played",0,NA,NA,NA,154,"Q3"
"2320","PrincetonTemple11-25",2025-11-25,"nc","Temple","Princeton","Amer","Ivy","N","W","79-75",0.539658468749401,0.367618796767998,0.859329259582028,0.913107034505887,0.0868929654941133,41.5,"played",0,NA,NA,NA,229,"Q4"
"2321","QuinnipiacUCF11-25",2025-11-25,"nc","Quinnipiac","UCF","B12","MAAC","A","L","91-102",0.339636004273214,0.860955716212894,0.815734176399566,0.416892912149566,-0.416892912149566,74.7,"played",0,NA,NA,NA,45,"Q1"
"2322","QuinnipiacUCF11-25",2025-11-25,"nc","UCF","Quinnipiac","B12","MAAC","H","W","102-91",0.860955716212894,0.339636004273214,0.893951141861633,0.942495499610152,0.0575045003898481,51.9,"played",0,NA,NA,NA,204,"Q4"
"2323","Rhode IslandVermont11-25",2025-11-25,"nc","Rhode Island","Vermont","AE","A10","N","W","80-65",0.561035726967916,0.323299804102887,0.859329259582028,0.927464500084706,0.0725354999152944,78.4,"played",0,NA,NA,NA,220,"Q4"
"2324","Rhode IslandVermont11-25",2025-11-25,"nc","Vermont","Rhode Island","AE","A10","N","L","65-80",0.323299804102887,0.561035726967916,0.859329259582028,0.826978610934714,-0.826978610934714,14.4,"played",0,NA,NA,NA,124,"Q3"
"2325","RiceFlorida Gulf Coast11-25",2025-11-25,"nc","Florida Gulf Coast","Rice","ASun","Amer","H","W","78-63",0.415650375212284,0.339299341083421,0.893951141861633,0.94257681930882,0.0574231806911796,51.6,"played",1,NA,NA,NA,233,"Q4"
"2326","RiceFlorida Gulf Coast11-25",2025-11-25,"nc","Rice","Florida Gulf Coast","ASun","Amer","A","L","63-78",0.339299341083421,0.415650375212284,0.815734176399566,0.861566734331488,-0.861566734331488,25.5,"played",1,NA,NA,NA,246,"Q4"
"2327","San Jose St.Tulsa11-25",2025-11-25,"nc","San Jose St.","Tulsa","Amer","MWC","N","L","51-81",0.363000528483055,0.78791348711325,0.859329259582028,0.621833111274615,-0.621833111274615,7.8,"played",0,NA,NA,NA,52,"Q2"
"2328","San Jose St.Tulsa11-25",2025-11-25,"nc","Tulsa","San Jose St.","Amer","MWC","N","W","81-51",0.78791348711325,0.363000528483055,0.859329259582028,0.914674484015507,0.0853255159844931,96.2,"played",0,NA,NA,NA,265,"Q4"
