"","id","season","week","seasonType","startDate","startTimeTBD","completed","neutralSite","conferenceGame","attendance","venueId","venue","homeId","homeTeam","homeClassification","homeConference","homePoints","homePostgameWinProbability","homePregameElo","homePostgameElo","awayId","awayTeam","awayClassification","awayConference","awayPoints","awayPostgameWinProbability","awayPregameElo","awayPostgameElo","excitementIndex","highlights","notes","homeConfShort","awayConfShort","homeConfFilter","awayConfFilter","start_utc","game_time_local","game_date","game_time","game_day","date_display","time_display","datetime_display","time_tbd","conference_display","isOvertime","totalOTs"
"213",401752702,2025,3,"regular","2025-09-13T20:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3838","Memorial Stadium",142,"Missouri","fbs","SEC",NA,NA,1659,NA,309,"Louisiana","fbs","Sun Belt",NA,NA,1463,NA,NA,"",NA,"SEC","SUN","SEC","SUN",2025-09-13 20:00:00,2025-09-13 16:00:00,"2025-09-13","04:00 PM","Saturday","Sep 13","04:00 PM ET","Sep 13 04:00 PM ET",FALSE,"SUN vs SEC",FALSE,0
"214",401756890,2025,3,"regular","2025-09-13T20:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3625","Centennial Bank Stadium",2032,"Arkansas State","fbs","Sun Belt",NA,NA,1244,NA,66,"Iowa State","fbs","Big 12",NA,NA,1621,NA,NA,"",NA,"SUN","B12","SUN","B12",2025-09-13 20:00:00,2025-09-13 16:00:00,"2025-09-13","04:00 PM","Saturday","Sep 13","04:00 PM ET","Sep 13 04:00 PM ET",FALSE,"B12 vs SUN",FALSE,0
"215",401752706,2025,3,"regular","2025-09-13T20:15:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3910","DKR-Texas Memorial Stadium",251,"Texas","fbs","SEC",NA,NA,1896,NA,2638,"UTEP","fbs","Conference USA",NA,NA,1230,NA,NA,"",NA,"SEC","CUSA","SEC","CUSA",2025-09-13 20:15:00,2025-09-13 16:15:00,"2025-09-13","04:15 PM","Saturday","Sep 13","04:15 PM ET","Sep 13 04:15 PM ET",FALSE,"CUSA vs SEC",FALSE,0
"216",401754535,2025,3,"regular","2025-09-13T20:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3948","Hard Rock Stadium",2390,"Miami","fbs","ACC",NA,NA,1743,NA,58,"South Florida","fbs","American Athletic",NA,NA,1564,NA,NA,"",NA,"ACC","AAC","ACC","AAC",2025-09-13 20:30:00,2025-09-13 16:30:00,"2025-09-13","04:30 PM","Saturday","Sep 13","04:30 PM ET","Sep 13 04:30 PM ET",FALSE,"AAC vs ACC",FALSE,0
"217",401757256,2025,3,"regular","2025-09-13T21:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3700","Doyt L. Perry Stadium",189,"Bowling Green","fbs","Mid-American",NA,NA,1434,NA,2335,"Liberty","fbs","Conference USA",NA,NA,1494,NA,NA,"",NA,"MAC","CUSA","MAC","CUSA",2025-09-13 21:00:00,2025-09-13 17:00:00,"2025-09-13","05:00 PM","Saturday","Sep 13","05:00 PM ET","Sep 13 05:00 PM ET",FALSE,"CUSA vs MAC",FALSE,0
"218",401757258,2025,3,"regular","2025-09-13T21:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3816","Mackay Stadium",2440,"Nevada","fbs","Mountain West",NA,NA,1284,NA,2393,"Middle Tennessee","fbs","Conference USA",NA,NA,1182,NA,NA,"",NA,"MWC","CUSA","MWC","CUSA",2025-09-13 21:00:00,2025-09-13 17:00:00,"2025-09-13","05:00 PM","Saturday","Sep 13","05:00 PM ET","Sep 13 05:00 PM ET",FALSE,"CUSA vs MWC",FALSE,0
"219",401762464,2025,3,"regular","2025-09-13T22:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"4418","Jerry Richardson Stadium",2429,"Charlotte","fbs","American Athletic",NA,NA,1170,1170,2405,"Monmouth","fcs","CAA",NA,NA,NA,NA,NA,"",NA,"AAC","CAA","AAC","FCS",2025-09-13 22:00:00,2025-09-13 18:00:00,"2025-09-13","06:00 PM","Saturday","Sep 13","06:00 PM ET","Sep 13 06:00 PM ET",FALSE,"CAA vs AAC",FALSE,0
"220",401761606,2025,3,"regular","2025-09-13T22:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3775","Joan C. Edwards Stadium",276,"Marshall","fbs","Sun Belt",NA,NA,1492,1492,2198,"Eastern Kentucky","fcs","UAC",NA,NA,NA,NA,NA,"",NA,"SUN","UAC","SUN","FCS",2025-09-13 22:00:00,2025-09-13 18:00:00,"2025-09-13","06:00 PM","Saturday","Sep 13","06:00 PM ET","Sep 13 06:00 PM ET",FALSE,"UAC vs SUN",FALSE,0
"221",401757235,2025,3,"regular","2025-09-13T22:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"4899","Fifth Third Stadium",338,"Kennesaw State","fbs","Conference USA",NA,NA,1175,1175,2771,"Merrimack","fcs","FCS Independents",NA,NA,NA,NA,NA,"",NA,"CUSA","FCS Independents","CUSA","FCS",2025-09-13 22:00:00,2025-09-13 18:00:00,"2025-09-13","06:00 PM","Saturday","Sep 13","06:00 PM ET","Sep 13 06:00 PM ET",FALSE,"FCS Independents vs CUSA",FALSE,0
"222",401752701,2025,3,"regular","2025-09-13T22:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3693","Davis Wade Stadium",344,"Mississippi State","fbs","SEC",NA,NA,1454,1454,2016,"Alcorn State","fcs","SWAC",NA,NA,NA,NA,NA,"",NA,"SEC","SWAC","SEC","FCS",2025-09-13 22:00:00,2025-09-13 18:00:00,"2025-09-13","06:00 PM","Saturday","Sep 13","06:00 PM ET","Sep 13 06:00 PM ET",FALSE,"SWAC vs SEC",FALSE,0
"223",401757233,2025,3,"regular","2025-09-13T22:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"218","FIU Stadium",2229,"Florida International","fbs","Conference USA",NA,NA,1358,NA,2226,"Florida Atlantic","fbs","American Athletic",NA,NA,1240,NA,NA,"",NA,"CUSA","AAC","CUSA","AAC",2025-09-13 22:00:00,2025-09-13 18:00:00,"2025-09-13","06:00 PM","Saturday","Sep 13","06:00 PM ET","Sep 13 06:00 PM ET",FALSE,"AAC vs CUSA",FALSE,0
"224",401752827,2025,3,"regular","2025-09-13T23:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3861","Ohio Stadium",194,"Ohio State","fbs","Big Ten",NA,NA,1977,NA,195,"Ohio","fbs","Mid-American",NA,NA,1620,NA,NA,"",NA,"B10","MAC","B10","MAC",2025-09-13 23:00:00,2025-09-13 19:00:00,"2025-09-13","07:00 PM","Saturday","Sep 13","07:00 PM ET","Sep 13 07:00 PM ET",FALSE,"MAC vs B10",FALSE,0
"225",401752700,2025,3,"regular","2025-09-13T23:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3974","Vaught-Hemingway Stadium",145,"Ole Miss","fbs","SEC",NA,NA,1922,NA,8,"Arkansas","fbs","SEC",NA,NA,1674,NA,NA,"",NA,"SEC","SEC","SEC","SEC",2025-09-13 23:00:00,2025-09-13 19:00:00,"2025-09-13","07:00 PM","Saturday","Sep 13","07:00 PM ET","Sep 13 07:00 PM ET",FALSE,"SEC",FALSE,0
"226",401757234,2025,3,"regular","2025-09-13T23:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3608","Allen E. Paulson Stadium",290,"Georgia Southern","fbs","Sun Belt",NA,NA,1328,NA,55,"Jacksonville State","fbs","Conference USA",NA,NA,1642,NA,NA,"",NA,"SUN","CUSA","SUN","CUSA",2025-09-13 23:00:00,2025-09-13 19:00:00,"2025-09-13","07:00 PM","Saturday","Sep 13","07:00 PM ET","Sep 13 07:00 PM ET",FALSE,"CUSA vs SUN",FALSE,0
"227",401761607,2025,3,"regular","2025-09-13T23:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3815","M. M. Roberts Stadium",2572,"Southern Miss","fbs","Sun Belt",NA,NA,1107,NA,2026,"App State","fbs","Sun Belt",NA,NA,1461,NA,NA,"",NA,"SUN","SUN","SUN","SUN",2025-09-13 23:00:00,2025-09-13 19:00:00,"2025-09-13","07:00 PM","Saturday","Sep 13","07:00 PM ET","Sep 13 07:00 PM ET",FALSE,"SUN",FALSE,0
"228",401752829,2025,3,"regular","2025-09-13T23:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3832","Memorial Stadium (Champaign, IL)",356,"Illinois","fbs","Big Ten",NA,NA,1642,NA,2711,"Western Michigan","fbs","Mid-American",NA,NA,1312,NA,NA,"",NA,"B10","MAC","B10","MAC",2025-09-13 23:00:00,2025-09-13 19:00:00,"2025-09-13","07:00 PM","Saturday","Sep 13","07:00 PM ET","Sep 13 07:00 PM ET",FALSE,"MAC vs B10",FALSE,0
"229",401762466,2025,3,"regular","2025-09-13T23:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3895","Rice Stadium",242,"Rice","fbs","American Athletic",NA,NA,1262,1262,2504,"Prairie View A&M","fcs","SWAC",NA,NA,NA,NA,NA,"",NA,"AAC","SWAC","AAC","FCS",2025-09-13 23:00:00,2025-09-13 19:00:00,"2025-09-13","07:00 PM","Saturday","Sep 13","07:00 PM ET","Sep 13 07:00 PM ET",FALSE,"SWAC vs AAC",FALSE,0
"230",401754536,2025,3,"regular","2025-09-13T23:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3799","Lane Stadium",259,"Virginia Tech","fbs","ACC",NA,NA,1502,NA,295,"Old Dominion","fbs","Sun Belt",NA,NA,1480,NA,NA,"",NA,"ACC","SUN","ACC","SUN",2025-09-13 23:00:00,2025-09-13 19:00:00,"2025-09-13","07:00 PM","Saturday","Sep 13","07:00 PM ET","Sep 13 07:00 PM ET",FALSE,"SUN vs ACC",FALSE,0
"231",401761605,2025,3,"regular","2025-09-13T23:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"4246","Center Parc Stadium",2247,"Georgia State","fbs","Sun Belt",NA,NA,1167,1167,93,"Murray State","fcs","MVFC",NA,NA,NA,NA,NA,"",NA,"SUN","MVFC","SUN","FCS",2025-09-13 23:00:00,2025-09-13 19:00:00,"2025-09-13","07:00 PM","Saturday","Sep 13","07:00 PM ET","Sep 13 07:00 PM ET",FALSE,"MVFC vs SUN",FALSE,0
"232",401761604,2025,3,"regular","2025-09-13T23:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3654","Brooks Stadium (SC)",324,"Coastal Carolina","fbs","Sun Belt",NA,NA,1262,NA,151,"East Carolina","fbs","American Athletic",NA,NA,1429,NA,NA,"",NA,"SUN","AAC","SUN","AAC",2025-09-13 23:30:00,2025-09-13 19:30:00,"2025-09-13","07:30 PM","Saturday","Sep 13","07:30 PM ET","Sep 13 07:30 PM ET",FALSE,"AAC vs SUN",FALSE,0
"233",401757257,2025,3,"regular","2025-09-13T23:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3776","Joe Aillet Stadium",2348,"Louisiana Tech","fbs","Conference USA",NA,NA,1392,NA,166,"New Mexico State","fbs","Conference USA",NA,NA,1244,NA,NA,"",NA,"CUSA","CUSA","CUSA","CUSA",2025-09-13 23:30:00,2025-09-13 19:30:00,"2025-09-13","07:30 PM","Saturday","Sep 13","07:30 PM ET","Sep 13 07:30 PM ET",FALSE,"CUSA",FALSE,0
"234",401752707,2025,3,"regular","2025-09-13T23:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3855","Notre Dame Stadium",87,"Notre Dame","fbs","FBS Independents",NA,NA,2166,NA,245,"Texas A&M","fbs","SEC",NA,NA,1724,NA,NA,"",NA,"IND","SEC","IND","SEC",2025-09-13 23:30:00,2025-09-13 19:30:00,"2025-09-13","07:30 PM","Saturday","Sep 13","07:30 PM ET","Sep 13 07:30 PM ET",FALSE,"SEC vs IND",FALSE,0
"235",401752830,2025,3,"regular","2025-09-13T23:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3793","Kinnick Stadium",2294,"Iowa","fbs","Big Ten",NA,NA,1680,NA,113,"Massachusetts","fbs","Mid-American",NA,NA,1101,NA,NA,"",NA,"B10","MAC","B10","MAC",2025-09-13 23:30:00,2025-09-13 19:30:00,"2025-09-13","07:30 PM","Saturday","Sep 13","07:30 PM ET","Sep 13 07:30 PM ET",FALSE,"MAC vs B10",FALSE,0
"236",401752699,2025,3,"regular","2025-09-13T23:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3958","Tiger Stadium (LA)",99,"LSU","fbs","SEC",NA,NA,1735,NA,57,"Florida","fbs","SEC",NA,NA,1668,NA,NA,"",NA,"SEC","SEC","SEC","SEC",2025-09-13 23:30:00,2025-09-13 19:30:00,"2025-09-13","07:30 PM","Saturday","Sep 13","07:30 PM ET","Sep 13 07:30 PM ET",FALSE,"SEC",FALSE,0
"237",401752698,2025,3,"regular","2025-09-13T23:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3683","Kroger Field",96,"Kentucky","fbs","SEC",NA,NA,1524,NA,2199,"Eastern Michigan","fbs","Mid-American",NA,NA,1253,NA,NA,"",NA,"SEC","MAC","SEC","MAC",2025-09-13 23:30:00,2025-09-13 19:30:00,"2025-09-13","07:30 PM","Saturday","Sep 13","07:30 PM ET","Sep 13 07:30 PM ET",FALSE,"MAC vs SEC",FALSE,0
"238",401752704,2025,3,"regular","2025-09-13T23:45:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3994","Williams-Brice Stadium",2579,"South Carolina","fbs","SEC",NA,NA,1729,NA,238,"Vanderbilt","fbs","SEC",NA,NA,1570,NA,NA,"",NA,"SEC","SEC","SEC","SEC",2025-09-13 23:45:00,2025-09-13 19:45:00,"2025-09-13","07:45 PM","Saturday","Sep 13","07:45 PM ET","Sep 13 07:45 PM ET",FALSE,"SEC",FALSE,0
"239",401756895,2025,3,"regular","2025-09-14T00:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3984","War Memorial Stadium",2751,"Wyoming","fbs","Mountain West",NA,NA,1377,NA,254,"Utah","fbs","Big 12",NA,NA,1630,NA,NA,"",NA,"MWC","B12","MWC","B12",2025-09-14,2025-09-13 20:00:00,"2025-09-13","08:00 PM","Saturday","Sep 13","08:00 PM ET","Sep 13 08:00 PM ET",FALSE,"B12 vs MWC",FALSE,0
"240",401756894,2025,3,"regular","2025-09-14T00:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3616","Amon G. Carter Stadium",2628,"TCU","fbs","Big 12",NA,NA,1726,1726,2000,"Abilene Christian","fcs","UAC",NA,NA,NA,NA,NA,"",NA,"B12","UAC","B12","FCS",2025-09-14,2025-09-13 20:00:00,"2025-09-13","08:00 PM","Saturday","Sep 13","08:00 PM ET","Sep 13 08:00 PM ET",FALSE,"UAC vs B12",FALSE,0
"241",401754534,2025,3,"regular","2025-09-14T00:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"4729","Yulman Stadium",2655,"Tulane","fbs","American Athletic",NA,NA,1642,NA,150,"Duke","fbs","ACC",NA,NA,1462,NA,NA,"",NA,"AAC","ACC","AAC","ACC",2025-09-14,2025-09-13 20:00:00,"2025-09-13","08:00 PM","Saturday","Sep 13","08:00 PM ET","Sep 13 08:00 PM ET",FALSE,"ACC vs AAC",FALSE,0
"242",401762465,2025,3,"regular","2025-09-14T00:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3674","Chapman Stadium",202,"Tulsa","fbs","American Athletic",NA,NA,1043,NA,2426,"Navy","fbs","American Athletic",NA,NA,1553,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-09-14,2025-09-13 20:00:00,"2025-09-13","08:00 PM","Saturday","Sep 13","08:00 PM ET","Sep 13 08:00 PM ET",FALSE,"AAC",FALSE,0
"243",401762463,2025,3,"regular","2025-09-14T00:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"7221","Protective Stadium",5,"UAB","fbs","American Athletic",NA,NA,1309,NA,2006,"Akron","fbs","Mid-American",NA,NA,1058,NA,NA,"",NA,"AAC","MAC","AAC","MAC",2025-09-14 00:30:00,2025-09-13 20:30:00,"2025-09-13","08:30 PM","Saturday","Sep 13","08:30 PM ET","Sep 13 08:30 PM ET",FALSE,"MAC vs AAC",FALSE,0
"244",401760368,2025,3,"regular","2025-09-14T01:45:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3905","Maverik Stadium",328,"Utah State","fbs","Mountain West",NA,NA,1394,NA,2005,"Air Force","fbs","Mountain West",NA,NA,1438,NA,NA,"",NA,"MWC","MWC","MWC","MWC",2025-09-14 01:45:00,2025-09-13 21:45:00,"2025-09-13","09:45 PM","Saturday","Sep 13","09:45 PM ET","Sep 13 09:45 PM ET",FALSE,"MWC",FALSE,0
"245",401760369,2025,3,"regular","2025-09-14T02:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3660","Valley Children's Stadium",278,"Fresno State","fbs","Mountain West",NA,NA,1458,1458,2582,"Southern","fcs","SWAC",NA,NA,NA,NA,NA,"",NA,"MWC","SWAC","MWC","FCS",2025-09-14 02:00:00,2025-09-13 22:00:00,"2025-09-13","10:00 PM","Saturday","Sep 13","10:00 PM ET","Sep 13 10:00 PM ET",FALSE,"SWAC vs MWC",FALSE,0
"246",401752840,2025,3,"regular","2025-09-14T02:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3831","California Memorial Stadium",25,"California","fbs","ACC",NA,NA,1554,NA,135,"Minnesota","fbs","Big Ten",NA,NA,1625,NA,NA,"",NA,"ACC","B10","ACC","B10",2025-09-14 02:30:00,2025-09-13 22:30:00,"2025-09-13","10:30 PM","Saturday","Sep 13","10:30 PM ET","Sep 13 10:30 PM ET",FALSE,"B10 vs ACC",FALSE,0
"247",401754533,2025,3,"regular","2025-09-14T02:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3940","Stanford Stadium",24,"Stanford","fbs","ACC",NA,NA,1260,NA,103,"Boston College","fbs","ACC",NA,NA,1506,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-09-14 02:30:00,2025-09-13 22:30:00,"2025-09-13","10:30 PM","Saturday","Sep 13","10:30 PM ET","Sep 13 10:30 PM ET",FALSE,"ACC",FALSE,0
"248",401756889,2025,3,"regular","2025-09-14T02:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3947","Mountain America Stadium",9,"Arizona State","fbs","Big 12",NA,NA,1688,NA,326,"Texas State","fbs","Sun Belt",NA,NA,1627,NA,NA,"",NA,"B12","SUN","B12","SUN",2025-09-14 02:30:00,2025-09-13 22:30:00,"2025-09-13","10:30 PM","Saturday","Sep 13","10:30 PM ET","Sep 13 10:30 PM ET",FALSE,"SUN vs B12",FALSE,0
"249",401760370,2025,3,"regular","2025-09-14T03:59:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"7220","Clarence T.C. Ching Athletics Complex",62,"Hawai'i","fbs","Mountain West",NA,NA,1220,1220,2502,"Portland State","fcs","Big Sky",NA,NA,NA,NA,NA,"",NA,"MWC","Big Sky","MWC","FCS",2025-09-14 03:59:00,2025-09-13 23:59:00,"2025-09-13","11:59 PM","Saturday","Sep 13","11:59 PM ET","Sep 13 11:59 PM ET",FALSE,"Big Sky vs MWC",FALSE,0
"250",401762468,2025,4,"regular","2025-09-18T23:30:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"4418","Jerry Richardson Stadium",2429,"Charlotte","fbs","American Athletic",NA,NA,1200,NA,242,"Rice","fbs","American Athletic",NA,NA,1271,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-09-18 23:30:00,2025-09-18 19:30:00,"2025-09-18","07:30 PM","Thursday","Sep 18","07:30 PM ET","Sep 18 07:30 PM ET",FALSE,"AAC",FALSE,0
"251",401756900,2025,4,"regular","2025-09-19T23:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3646","Boone Pickens Stadium",197,"Oklahoma State","fbs","Big 12",NA,NA,1202,NA,202,"Tulsa","fbs","American Athletic",NA,NA,1043,NA,NA,"",NA,"B12","AAC","B12","AAC",2025-09-19 23:30:00,2025-09-19 19:30:00,"2025-09-19","07:30 PM","Friday","Sep 19","07:30 PM ET","Sep 19 07:30 PM ET",FALSE,"AAC vs B12",FALSE,0
"252",401752844,2025,4,"regular","2025-09-20T00:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"6577","SHI Stadium",164,"Rutgers","fbs","Big Ten",NA,NA,1593,NA,2294,"Iowa","fbs","Big Ten",NA,NA,1680,NA,NA,"",NA,"B10","B10","B10","B10",2025-09-20,2025-09-19 20:00:00,"2025-09-19","08:00 PM","Friday","Sep 19","08:00 PM ET","Sep 19 08:00 PM ET",FALSE,"B10",FALSE,0
"253",401752713,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3838","Memorial Stadium",142,"Missouri","fbs","SEC",NA,NA,1659,NA,2579,"South Carolina","fbs","SEC",NA,NA,1729,NA,NA,"","FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start","SEC","SEC","SEC","SEC",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"SEC",FALSE,0
"254",401756896,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"4727","McLane Stadium",239,"Baylor","fbs","Big 12",NA,NA,1583,NA,9,"Arizona State","fbs","Big 12",NA,NA,1688,NA,NA,"",NA,"B12","B12","B12","B12",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"B12",FALSE,0
"255",401752843,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3830","Memorial Stadium (Bloomington, IN)",84,"Indiana","fbs","Big Ten",NA,NA,1869,NA,356,"Illinois","fbs","Big Ten",NA,NA,1642,NA,NA,"",NA,"B10","B10","B10","B10",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"B10",FALSE,0
"256",401752841,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,FALSE,NA,"3626","Autzen Stadium",2483,"Oregon","fbs","Big Ten",NA,NA,1992,NA,204,"Oregon State","fbs","Pac-12",NA,NA,1365,NA,NA,"",NA,"B10","P12","B10","P12",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"P12 vs B10",FALSE,0
"257",401756899,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"3833","Memorial Stadium",2305,"Kansas","fbs","Big 12",NA,NA,1613,NA,277,"West Virginia","fbs","Big 12",NA,NA,1469,NA,NA,"",NA,"B12","B12","B12","B12",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"B12",FALSE,0
"258",401760373,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,FALSE,NA,"5388","Canvas Stadium",36,"Colorado State","fbs","Mountain West",NA,NA,1363,NA,2636,"UTSA","fbs","American Athletic",NA,NA,1499,NA,NA,"",NA,"MWC","AAC","MWC","AAC",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"AAC vs MWC",FALSE,0
"259",401752709,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,FALSE,NA,"3948","Hard Rock Stadium",2390,"Miami","fbs","ACC",NA,NA,1743,NA,57,"Florida","fbs","SEC",NA,NA,1668,NA,NA,"","FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start","ACC","SEC","ACC","SEC",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"SEC vs ACC",FALSE,0
"260",401760377,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,FALSE,NA,"3905","Maverik Stadium",328,"Utah State","fbs","Mountain West",NA,NA,1386,1386,2377,"McNeese","fcs","Southland",NA,NA,NA,NA,NA,"",NA,"MWC","Southland","MWC","FCS",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"Southland vs MWC",FALSE,0
"261",401752845,2025,4,"regular","2025-09-20T04:00:00.000Z",TRUE,FALSE,FALSE,TRUE,NA,"347","Camp Randall Stadium",275,"Wisconsin","fbs","Big Ten",NA,NA,1619,NA,120,"Maryland","fbs","Big Ten",NA,NA,1526,NA,NA,"",NA,"B10","B10","B10","B10",2025-09-20 04:00:00,2025-09-20,"2025-09-20","12:00 AM","Saturday","Sep 20","TBD","Sep 20 TBD",TRUE,"B10",FALSE,0
"262",401754537,2025,4,"regular","2025-09-20T16:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3836","Memorial Stadium (Clemson, SC)",228,"Clemson","fbs","ACC",NA,NA,1696,NA,183,"Syracuse","fbs","ACC",NA,NA,1484,NA,NA,"",NA,"ACC","ACC","ACC","ACC",2025-09-20 16:00:00,2025-09-20 12:00:00,"2025-09-20","12:00 PM","Saturday","Sep 20","12:00 PM ET","Sep 20 12:00 PM ET",FALSE,"ACC",FALSE,0
"263",401760376,2025,4,"regular","2025-09-20T16:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3996","Yager Stadium",193,"Miami (OH)","fbs","Mid-American",NA,NA,1422,NA,2439,"UNLV","fbs","Mountain West",NA,NA,1630,NA,NA,"",NA,"MAC","MWC","MAC","MWC",2025-09-20 16:00:00,2025-09-20 12:00:00,"2025-09-20","12:00 PM","Saturday","Sep 20","12:00 PM ET","Sep 20 12:00 PM ET",FALSE,"MWC vs MAC",FALSE,0
"264",401762469,2025,4,"regular","2025-09-20T16:00:00.000Z",FALSE,FALSE,FALSE,TRUE,NA,"3841","Michie Stadium",349,"Army","fbs","American Athletic",NA,NA,1615,NA,249,"North Texas","fbs","American Athletic",NA,NA,1409,NA,NA,"",NA,"AAC","AAC","AAC","AAC",2025-09-20 16:00:00,2025-09-20 12:00:00,"2025-09-20","12:00 PM","Saturday","Sep 20","12:00 PM ET","Sep 20 12:00 PM ET",FALSE,"AAC",FALSE,0
"265",401762470,2025,4,"regular","2025-09-20T16:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3886","Raymond James Stadium",58,"South Florida","fbs","American Athletic",NA,NA,1545,1545,2569,"South Carolina State","fcs","MEAC",NA,NA,NA,NA,NA,"",NA,"AAC","MEAC","AAC","FCS",2025-09-20 16:00:00,2025-09-20 12:00:00,"2025-09-20","12:00 PM","Saturday","Sep 20","12:00 PM ET","Sep 20 12:00 PM ET",FALSE,"MEAC vs AAC",FALSE,0
"266",401754636,2025,4,"regular","2025-09-20T16:00:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,"3616","Amon G. Carter Stadium",2628,"TCU","fbs","Big 12",NA,NA,1713,NA,2567,"SMU","fbs","ACC",NA,NA,1703,NA,NA,"",NA,"B12","ACC","B12","ACC",2025-09-20 16:00:00,2025-09-20 12:00:00,"2025-09-20","12:00 PM","Saturday","Sep 20","12:00 PM ET","Sep 20 12:00 PM ET",FALSE,"ACC vs B12",FALSE,0
