"","game_id","date","team","opp","type","location","opp_location","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wabW","wabL","net","quad","conf"
"951","Abilene ChristianSeattle1-11",2025-01-11,"Abilene Christian","Seattle","conf","A","H",0.277173267931955,0.619916915622446,0.808598943427281,0.72146426028098,0.28,-0.72,156,"Q3","WAC"
"952","CornellColumbia1-11",2025-01-11,"Cornell","Columbia","conf","A","H",0.441308835118527,0.528308097721153,0.808598943427281,0.790439798659669,0.21,-0.79,126,"Q2","Ivy"
"953","Notre DameDuke1-11",2025-01-11,"Notre Dame","Duke","conf","A","H",0.63169684469997,0.979362400256022,0.808598943427281,0.0817461582057456,0.92,-0.08,3,"Q1","ACC"
"954","Texas St.Southern Miss1-11",2025-01-11,"Texas St.","Southern Miss","conf","A","H",0.456843195056833,0.260095972475845,0.808598943427281,0.923183023912303,0.08,-0.92,301,"Q4","SB"
"955","Texas SouthernArkansas Pine Bluff1-11",2025-01-11,"Texas Southern","Arkansas Pine Bluff","conf","A","H",0.197931664222769,0.11006132291219,0.808598943427281,0.971558355785777,0.03,-0.97,363,"Q4","SWAC"
"956","BrownYale1-11",2025-01-11,"Brown","Yale","conf","A","H",0.372667065545283,0.78936351722147,0.808598943427281,0.529923926752514,0.47,-0.53,92,"Q2","Ivy"
"957","NortheasternStony Brook1-11",2025-01-11,"Northeastern","Stony Brook","conf","A","H",0.430721079908917,0.180868905538782,0.808598943427281,0.950329789248319,0.05,-0.95,335,"Q4","CAA"
"958","WoffordFurman1-11",2025-01-11,"Wofford","Furman","conf","A","H",0.399030772490672,0.734597225516188,0.808598943427281,0.604167006205622,0.4,-0.6,73,"Q1","SC"
"959","Loyola MarymountPepperdine1-11",2025-01-11,"Loyola Marymount","Pepperdine","conf","A","H",0.501423951698665,0.514843293806877,0.808598943427281,0.799238445786927,0.2,-0.8,210,"Q3","WCC"
"960","Old DominionSouth Alabama1-11",2025-01-11,"Old Dominion","South Alabama","conf","A","H",0.14979247533087,0.595269520125345,0.808598943427281,0.741760532796042,0.26,-0.74,111,"Q2","SB"
"961","New Mexico St.UTEP1-11",2025-01-11,"New Mexico St.","UTEP","conf","A","H",0.359714827133009,0.76156187957652,0.808598943427281,0.569465427452501,0.43,-0.57,127,"Q2","CUSA"
"962","James MadisonAppalachian St.1-11",2025-01-11,"James Madison","Appalachian St.","conf","A","H",0.473358243011623,0.537464839819834,0.808598943427281,0.784281092056249,0.22,-0.78,226,"Q3","SB"
"963","Florida A&MSouthern1-11",2025-01-11,"Florida A&M","Southern","conf","A","H",0.0832046269762679,0.385368419918221,0.808598943427281,0.87076675417274,0.13,-0.87,250,"Q4","SWAC"
"964","Incarnate WordHouston Christian1-11",2025-01-11,"Incarnate Word","Houston Christian","conf","A","H",0.217410284048438,0.219063339398857,0.808598943427281,0.937734840340059,0.06,-0.94,340,"Q4","Slnd"
"965","CharlotteTulsa1-11",2025-01-11,"Charlotte","Tulsa","conf","A","H",0.264270577946161,0.401524930222763,0.808598943427281,0.862954301032156,0.14,-0.86,309,"Q4","Amer"
"966","Texas A&M CommerceNorthwestern St.1-11",2025-01-11,"Texas A&M Commerce","Northwestern St.","conf","A","H",0.0923585210336149,0.34533705012357,0.808598943427281,0.888996510953706,0.11,-0.89,211,"Q3","Slnd"
"967","Western MichiganMiami OH1-11",2025-01-11,"Western Michigan","Miami OH","conf","A","H",0.252159868022803,0.516814680987396,0.808598943427281,0.797968896253253,0.2,-0.8,162,"Q3","MAC"
"968","Northern IowaIllinois St.1-11",2025-01-11,"Northern Iowa","Illinois St.","conf","A","H",0.628933130941287,0.689668245484977,0.808598943427281,0.655287486386377,0.34,-0.66,122,"Q2","MVC"
"969","Stephen F. AustinLamar1-11",2025-01-11,"Stephen F. Austin","Lamar","conf","A","H",0.341611463148039,0.486363912382606,0.808598943427281,0.816900851672758,0.18,-0.82,175,"Q3","Slnd"
"970","Arkansas St.Troy1-11",2025-01-11,"Arkansas St.","Troy","conf","A","H",0.640837064319703,0.710035335545183,0.808598943427281,0.633062212734365,0.37,-0.63,117,"Q2","SB"
"971","LouisvillePittsburgh1-11",2025-01-11,"Louisville","Pittsburgh","conf","A","H",0.805008575864634,0.910631179408818,0.808598943427281,0.29308784050693,0.71,-0.29,13,"Q1","ACC"
"972","Southern IndianaLittle Rock1-11",2025-01-11,"Southern Indiana","Little Rock","conf","A","H",0.117546679417253,0.455415162698635,0.808598943427281,0.834760144139549,0.17,-0.83,208,"Q3","OVC"
"973","Oregon St.Pacific1-11",2025-01-11,"Oregon St.","Pacific","conf","A","H",0.687245280739198,0.357862712385011,0.808598943427281,0.883457250294886,0.12,-0.88,300,"Q4","WCC"
"974","West GeorgiaLipscomb1-11",2025-01-11,"West Georgia","Lipscomb","conf","A","H",0.119394560555057,0.793644861260121,0.808598943427281,0.523456426243674,0.48,-0.52,89,"Q2","ASun"
"975","Gardner WebbHigh Point1-11",2025-01-11,"Gardner Webb","High Point","conf","A","H",0.285458972690921,0.677104019921985,0.808598943427281,0.668284735617626,0.33,-0.67,134,"Q2","BSth"
"976","Seton HallProvidence1-11",2025-01-11,"Seton Hall","Providence","conf","A","H",0.384762924344635,0.71820564778925,0.808598943427281,0.6237166346185,0.38,-0.62,88,"Q2","BE"
"977","CharlestonMonmouth1-11",2025-01-11,"Charleston","Monmouth","conf","A","H",0.532344046471141,0.365109379030906,0.808598943427281,0.880185483163184,0.12,-0.88,259,"Q4",NA
"978","LSUMississippi1-11",2025-01-11,"LSU","Mississippi","conf","A","H",0.739438076930225,0.899794617269468,0.808598943427281,0.319947609957438,0.68,-0.32,38,"Q1","SEC"
"979","VanderbiltMissouri1-11",2025-01-11,"Vanderbilt","Missouri","conf","A","H",0.806256237296992,0.877969528223099,0.808598943427281,0.369955190003831,0.63,-0.37,48,"Q1","SEC"
"980","TempleRice1-11",2025-01-11,"Temple","Rice","conf","A","H",0.48720187562066,0.545583221182207,0.808598943427281,0.778697393488545,0.22,-0.78,147,"Q3","Amer"
"981","LibertyLouisiana Tech1-11",2025-01-11,"Liberty","Louisiana Tech","conf","A","H",0.734134817060876,0.688644369332017,0.808598943427281,0.656366318361921,0.34,-0.66,105,"Q2","CUSA"
"982","North Dakota St.Denver1-11",2025-01-11,"North Dakota St.","Denver","conf","A","H",0.69042785983938,0.286276859416156,0.808598943427281,0.913288697350299,0.09,-0.91,303,"Q4","Sum"
"983","Georgia TechSMU1-11",2025-01-11,"Georgia Tech","SMU","conf","A","H",0.595791546050366,0.872963987518621,0.808598943427281,0.38072039442647,0.62,-0.38,32,"Q1","ACC"
"984","VirginiaStanford1-11",2025-01-11,"Virginia","Stanford","conf","A","H",0.622276013116255,0.793201438773651,0.808598943427281,0.524131244243479,0.48,-0.52,87,"Q2","ACC"
"985","UC Santa BarbaraCal Poly1-11",2025-01-11,"UC Santa Barbara","Cal Poly","conf","A","H",0.452571345632835,0.478893292771736,0.808598943427281,0.821333614947591,0.18,-0.82,194,"Q3","BW"
"986","VMIChattanooga1-11",2025-01-11,"VMI","Chattanooga","conf","A","H",0.0819262439006261,0.518674110776964,0.808598943427281,0.79676564988476,0.2,-0.8,206,"Q3","SC"
"987","The CitadelEast Tennessee St.1-11",2025-01-11,"The Citadel","East Tennessee St.","conf","A","H",0.0781931194181818,0.567855723419536,0.808598943427281,0.762751500691878,0.24,-0.76,131,"Q2","SC"
"988","North CarolinaN.C. State1-11",2025-01-11,"North Carolina","N.C. State","conf","A","H",0.783293767457517,0.787439700909195,0.808598943427281,0.53279558772522,0.47,-0.53,104,"Q2","ACC"
"989","Bowling GreenBall St.1-11",2025-01-11,"Bowling Green","Ball St.","conf","A","H",0.200595756872316,0.398603489178586,0.808598943427281,0.864387470609045,0.14,-0.86,284,"Q4","MAC"
"990","Washington St.Gonzaga1-11",2025-01-11,"Washington St.","Gonzaga","conf","A","H",0.782745251193982,0.96270846816355,0.808598943427281,0.140631803795145,0.86,-0.14,8,"Q1","WCC"
"991","Alabama A&MAlcorn St.1-11",2025-01-11,"Alabama A&M","Alcorn St.","conf","A","H",0.0707927245322618,0.192579866774692,0.808598943427281,0.946559514612909,0.05,-0.95,349,"Q4","SWAC"
"992","UNC AshevillePresbyterian1-11",2025-01-11,"UNC Asheville","Presbyterian","conf","A","H",0.366272886320344,0.369143608433183,0.808598943427281,0.878342249863318,0.12,-0.88,222,"Q3","BSth"
"993","ConnecticutGeorgetown1-11",2025-01-11,"Connecticut","Georgetown","conf","A","H",0.895153717555094,0.801817240940455,0.808598943427281,0.510808560676931,0.49,-0.51,77,"Q2","BE"
"994","Delaware St.South Carolina St.1-11",2025-01-11,"Delaware St.","South Carolina St.","conf","A","H",0.136960081845369,0.486792246636762,0.808598943427281,0.816644257085524,0.18,-0.82,227,"Q3","MEAC"
"995","OregonPenn St.1-12",2025-01-12,"Penn St.","Oregon","conf","H","A",0.891939763313882,0.873552472203863,0.889434142916356,0.537985008294655,0.46,-0.54,23,"Q1","B10"
"996","Saint Peter'sCanisius1-12",2025-01-12,"Canisius","Saint Peter's","conf","H","A",0.148714524098168,0.311907663645379,0.889434142916356,0.946656793186094,0.05,-0.95,199,"Q4","MAAC"
"997","LIUCentral Connecticut1-12",2025-01-12,"Central Connecticut","LIU","conf","H","A",0.47678835694831,0.132089280597275,0.889434142916356,0.981432216120937,0.02,-0.98,323,"Q4","NEC"
"998","Sacred HeartMount St. Mary's1-12",2025-01-12,"Mount St. Mary's","Sacred Heart","conf","H","A",0.373508648827669,0.267182456469701,0.889434142916356,0.956642045486429,0.04,-0.96,253,"Q4","MAAC"
"999","UABFlorida Atlantic1-12",2025-01-12,"Florida Atlantic","UAB","conf","H","A",0.6980924226018,0.487517071292153,0.889434142916356,0.894250819274216,0.11,-0.89,190,"Q4","Amer"
"1000","Michigan St.Northwestern1-12",2025-01-12,"Northwestern","Michigan St.","conf","H","A",0.89698818536201,0.859488158180313,0.889434142916356,0.568057177078898,0.43,-0.57,26,"Q1","B10"
"1001","FairfieldMarist1-12",2025-01-12,"Marist","Fairfield","conf","H","A",0.403265296719675,0.156046922712854,0.889434142916356,0.977531458084086,0.02,-0.98,313,"Q4","MAAC"
"1002","NebraskaPurdue1-12",2025-01-12,"Purdue","Nebraska","conf","H","A",0.920102459228247,0.838446563407265,0.889434142916356,0.60784416563302,0.39,-0.61,44,"Q2","B10"
"1003","QuinnipiacIona1-12",2025-01-12,"Iona","Quinnipiac","conf","H","A",0.306698423270866,0.285886400737902,0.889434142916356,0.952593171994533,0.05,-0.95,231,"Q4","MAAC"
"1004","StonehillChicago St.1-12",2025-01-12,"Chicago St.","Stonehill","conf","H","A",0.12353634201572,0.188297488510869,0.889434142916356,0.971970963514794,0.03,-0.97,267,"Q4","NEC"
"1005","MercyhurstLe Moyne1-12",2025-01-12,"Le Moyne","Mercyhurst","conf","H","A",0.223057077602899,0.0889256872848767,0.889434142916356,0.988012104903734,0.01,-0.99,345,"Q4","NEC"
"1006","RiderNiagara1-12",2025-01-12,"Niagara","Rider","conf","H","A",0.264052334696423,0.134701191478463,0.889434142916356,0.981015959821115,0.02,-0.98,325,"Q4","MAAC"
"1007","West VirginiaColorado1-12",2025-01-12,"Colorado","West Virginia","conf","H","A",0.806110820465956,0.842416974936721,0.889434142916356,0.600764485552741,0.4,-0.6,29,"Q1","B12"
"1008","Saint FrancisFairleigh Dickinson1-12",2025-01-12,"Fairleigh Dickinson","Saint Francis","conf","H","A",0.26240868489299,0.130449378257079,0.889434142916356,0.981692466320635,0.02,-0.98,295,"Q4","NEC"
"1009","Wright St.Robert Morris1-12",2025-01-12,"Robert Morris","Wright St.","conf","H","A",0.401116213118081,0.420311307398015,0.889434142916356,0.917319322564485,0.08,-0.92,166,"Q4","Horz"
"1010","ManhattanMerrimack1-12",2025-01-12,"Merrimack","Manhattan","conf","H","A",0.525475789698382,0.180866460011285,0.889434142916356,0.973285274119412,0.03,-0.97,247,"Q4","MAAC"
"1011","WashingtonMichigan1-12",2025-01-12,"Michigan","Washington","conf","H","A",0.953875774875118,0.58368659130781,0.889434142916356,0.851580121177705,0.15,-0.85,95,"Q3","B10"
"1012","OregonPenn St.1-12",2025-01-12,"Oregon","Penn St.","conf","A","H",0.873552472203863,0.891939763313882,0.808598943427281,0.338546612476969,0.66,-0.34,41,"Q1","B10"
"1013","Saint Peter'sCanisius1-12",2025-01-12,"Saint Peter's","Canisius","conf","A","H",0.311907663645379,0.148714524098168,0.808598943427281,0.960290716263563,0.04,-0.96,359,"Q4","MAAC"
"1014","LIUCentral Connecticut1-12",2025-01-12,"LIU","Central Connecticut","conf","A","H",0.132089280597275,0.47678835694831,0.808598943427281,0.822568246853906,0.18,-0.82,140,"Q3",NA
"1015","Sacred HeartMount St. Mary's1-12",2025-01-12,"Sacred Heart","Mount St. Mary's","conf","A","H",0.267182456469701,0.373508648827669,0.808598943427281,0.876329984340258,0.12,-0.88,217,"Q3","MAAC"
"1016","UABFlorida Atlantic1-12",2025-01-12,"UAB","Florida Atlantic","conf","A","H",0.487517071292153,0.6980924226018,0.808598943427281,0.64627411928519,0.35,-0.65,109,"Q2","Amer"
"1017","Michigan St.Northwestern1-12",2025-01-12,"Michigan St.","Northwestern","conf","A","H",0.859488158180313,0.89698818536201,0.808598943427281,0.326673983797096,0.67,-0.33,45,"Q1","B10"
"1018","FairfieldMarist1-12",2025-01-12,"Fairfield","Marist","conf","A","H",0.156046922712854,0.403265296719675,0.808598943427281,0.862096141530466,0.14,-0.86,204,"Q3","MAAC"
"1019","NebraskaPurdue1-12",2025-01-12,"Nebraska","Purdue","conf","A","H",0.838446563407265,0.920102459228247,0.808598943427281,0.268389711496631,0.73,-0.27,31,"Q1","B10"
"1020","QuinnipiacIona1-12",2025-01-12,"Quinnipiac","Iona","conf","A","H",0.285886400737902,0.306698423270866,0.808598943427281,0.905212501937893,0.09,-0.91,302,"Q4","MAAC"
"1021","StonehillChicago St.1-12",2025-01-12,"Stonehill","Chicago St.","conf","A","H",0.188297488510869,0.12353634201572,0.808598943427281,0.967713657027509,0.03,-0.97,356,"Q4","NEC"
"1022","MercyhurstLe Moyne1-12",2025-01-12,"Mercyhurst","Le Moyne","conf","A","H",0.0889256872848767,0.223057077602899,0.808598943427281,0.936366759161318,0.06,-0.94,327,"Q4","NEC"
"1023","RiderNiagara1-12",2025-01-12,"Rider","Niagara","conf","A","H",0.134701191478463,0.264052334696423,0.808598943427281,0.921719595392253,0.08,-0.92,299,"Q4","MAAC"
"1024","West VirginiaColorado1-12",2025-01-12,"West Virginia","Colorado","conf","A","H",0.842416974936721,0.806110820465956,0.808598943427281,0.503999309757113,0.5,-0.5,80,"Q2","B12"
"1025","Saint FrancisFairleigh Dickinson1-12",2025-01-12,"Saint Francis","Fairleigh Dickinson","conf","A","H",0.130449378257079,0.26240868489299,0.808598943427281,0.922328911094007,0.08,-0.92,322,"Q4",NA
"1026","Wright St.Robert Morris1-12",2025-01-12,"Wright St.","Robert Morris","conf","A","H",0.420311307398015,0.401116213118081,0.808598943427281,0.863155359386535,0.14,-0.86,245,"Q4","Horz"
"1027","ManhattanMerrimack1-12",2025-01-12,"Manhattan","Merrimack","conf","A","H",0.180866460011285,0.525475789698382,0.808598943427281,0.792315664994972,0.21,-0.79,185,"Q3","MAAC"
"1028","WashingtonMichigan1-12",2025-01-12,"Washington","Michigan","conf","A","H",0.58368659130781,0.953875774875118,0.808598943427281,0.169628407800035,0.83,-0.17,11,"Q1","B10"
"1029","Coppin St.Howard1-13",2025-01-13,"Howard","Coppin St.","conf","H","A",0.33384951652433,0.0470852073227877,0.889434142916356,0.993895104844457,0.01,-0.99,360,"Q4","MEAC"
"1030","New OrleansLamar1-13",2025-01-13,"Lamar","New Orleans","conf","H","A",0.486363912382606,0.12686222518153,0.889434142916356,0.982258811089792,0.02,-0.98,334,"Q4","Slnd"
"1031","Florida A&MGrambling St.1-13",2025-01-13,"Grambling St.","Florida A&M","conf","H","A",0.277535406296859,0.0832046269762679,0.889434142916356,0.988843959808481,0.01,-0.99,338,"Q4","SWAC"
"1032","Bethune CookmanSouthern1-13",2025-01-13,"Southern","Bethune Cookman","conf","H","A",0.385368419918221,0.271492700172991,0.889434142916356,0.955724428483932,0.04,-0.96,258,"Q4","SWAC"
"1033","AmericanLoyola MD1-13",2025-01-13,"Loyola MD","American","conf","H","A",0.273287464368568,0.230652282735834,0.889434142916356,0.964070504148238,0.04,-0.96,281,"Q4","Pat"
"1034","Air ForceNevada1-13",2025-01-13,"Nevada","Air Force","conf","H","A",0.836416313891014,0.165248549690777,0.889434142916356,0.975982394992503,0.02,-0.98,290,"Q4","MWC"
"1035","Alabama A&MJackson St.1-13",2025-01-13,"Jackson St.","Alabama A&M","conf","H","A",0.264992141802258,0.0707927245322618,0.889434142916356,0.990618127290725,0.01,-0.99,362,"Q4","SWAC"
"1036","Nicholls St.Incarnate Word1-13",2025-01-13,"Incarnate Word","Nicholls St.","conf","H","A",0.345974739332721,0.302370878697109,0.889434142916356,0.948875191647549,0.05,-0.95,237,"Q4","Slnd"
"1037","Norfolk St.Morgan St.1-13",2025-01-13,"Morgan St.","Norfolk St.","conf","H","A",0.143138696473205,0.451360925288488,0.889434142916356,0.907219474479997,0.09,-0.91,143,"Q3","MEAC"
"1038","Texas A&M CommerceUT Rio Grande Valley1-13",2025-01-13,"UT Rio Grande Valley","Texas A&M Commerce","conf","H","A",0.527217295197313,0.0923585210336149,0.889434142916356,0.987508610056073,0.01,-0.99,329,"Q4","Slnd"
"1039","McNeese St.Houston Christian1-13",2025-01-13,"Houston Christian","McNeese St.","conf","H","A",0.219063339398857,0.751205646227656,0.889434142916356,0.727092610885252,0.27,-0.73,81,"Q3","Slnd"
"1040","Maryland Eastern ShoreSouth Carolina St.1-13",2025-01-13,"South Carolina St.","Maryland Eastern Shore","conf","H","A",0.486792246636762,0.0869421467266573,0.889434142916356,0.988301537848631,0.01,-0.99,355,"Q4","MEAC"
"1041","Delaware St.North Carolina Central1-13",2025-01-13,"North Carolina Central","Delaware St.","conf","H","A",0.272271540680938,0.136960081845369,0.889434142916356,0.98065421911825,0.02,-0.98,298,"Q4","MEAC"
"1042","Southeastern LouisianaStephen F. Austin1-13",2025-01-13,"Stephen F. Austin","Southeastern Louisiana","conf","H","A",0.496980251614945,0.291809050770368,0.889434142916356,0.951273947511963,0.05,-0.95,228,"Q4","Slnd"
"1043","Alabama St.Alcorn St.1-13",2025-01-13,"Alcorn St.","Alabama St.","conf","H","A",0.192579866774692,0.231526949713713,0.889434142916356,0.963899605252143,0.04,-0.96,256,"Q4","SWAC"
"1044","UCLARutgers1-13",2025-01-13,"Rutgers","UCLA","conf","H","A",0.793168394808813,0.89406773138986,0.889434142916356,0.48800043228101,0.51,-0.49,15,"Q1","B10"
"1045","Prairie View A&MArkansas Pine Bluff1-13",2025-01-13,"Arkansas Pine Bluff","Prairie View A&M","conf","H","A",0.11006132291219,0.145519997487949,0.889434142916356,0.979268543284045,0.02,-0.98,331,"Q4","SWAC"
"1046","Northwestern St.Texas A&M Corpus Chris1-13",2025-01-13,"Texas A&M Corpus Chris","Northwestern St.","conf","H","A",0.59731297321162,0.216930962393654,0.889434142916356,0.966709174015271,0.03,-0.97,211,"Q4","Slnd"
"1047","Texas SouthernMississippi Valley St.1-13",2025-01-13,"Mississippi Valley St.","Texas Southern","conf","H","A",0.0431607417364184,0.197931664222769,0.889434142916356,0.970236183940892,0.03,-0.97,328,"Q4","SWAC"
"1048","Boston CollegeNotre Dame1-13",2025-01-13,"Notre Dame","Boston College","conf","H","A",0.765584657817753,0.401801093347898,0.889434142916356,0.922937182685082,0.08,-0.92,192,"Q4","ACC"
"1049","MinnesotaMaryland1-13",2025-01-13,"Maryland","Minnesota","conf","H","A",0.936288079347988,0.468721657019251,0.889434142916356,0.901166292628103,0.1,-0.9,165,"Q4","B10"
"1050","Coppin St.Howard1-13",2025-01-13,"Coppin St.","Howard","conf","A","H",0.0470852073227877,0.33384951652433,0.808598943427281,0.893951719832606,0.11,-0.89,305,"Q4","MEAC"
"1051","New OrleansLamar1-13",2025-01-13,"New Orleans","Lamar","conf","A","H",0.12686222518153,0.486363912382606,0.808598943427281,0.816900851672758,0.18,-0.82,175,"Q3","Slnd"
"1052","Florida A&MGrambling St.1-13",2025-01-13,"Florida A&M","Grambling St.","conf","A","H",0.0832046269762679,0.277535406296859,0.808598943427281,0.9166480775875,0.08,-0.92,318,"Q4","SWAC"
"1053","Bethune CookmanSouthern1-13",2025-01-13,"Bethune Cookman","Southern","conf","A","H",0.271492700172991,0.385368419918221,0.808598943427281,0.87076675417274,0.13,-0.87,250,"Q4","SWAC"
"1054","AmericanLoyola MD1-13",2025-01-13,"American","Loyola MD","conf","A","H",0.230652282735834,0.273287464368568,0.808598943427281,0.918260128938811,0.08,-0.92,265,"Q4","Pat"
"1055","Air ForceNevada1-13",2025-01-13,"Air Force","Nevada","conf","A","H",0.165248549690777,0.836416313891014,0.808598943427281,0.452426911324417,0.55,-0.45,63,"Q1","MWC"
"1056","Alabama A&MJackson St.1-13",2025-01-13,"Alabama A&M","Jackson St.","conf","A","H",0.0707927245322618,0.264992141802258,0.808598943427281,0.921370339276749,0.08,-0.92,332,"Q4","SWAC"
"1057","Nicholls St.Incarnate Word1-13",2025-01-13,"Nicholls St.","Incarnate Word","conf","A","H",0.302370878697109,0.345974739332721,0.808598943427281,0.888717980961317,0.11,-0.89,249,"Q4","Slnd"
"1058","Norfolk St.Morgan St.1-13",2025-01-13,"Norfolk St.","Morgan St.","conf","A","H",0.451360925288488,0.143138696473205,0.808598943427281,0.96196217427851,0.04,-0.96,351,"Q4","MEAC"
"1059","Texas A&M CommerceUT Rio Grande Valley1-13",2025-01-13,"Texas A&M Commerce","UT Rio Grande Valley","conf","A","H",0.0923585210336149,0.527217295197313,0.808598943427281,0.791163855283396,0.21,-0.79,174,"Q3","Slnd"
"1060","McNeese St.Houston Christian1-13",2025-01-13,"McNeese St.","Houston Christian","conf","A","H",0.751205646227656,0.219063339398857,0.808598943427281,0.937734840340059,0.06,-0.94,340,"Q4","Slnd"
"1061","Maryland Eastern ShoreSouth Carolina St.1-13",2025-01-13,"Maryland Eastern Shore","South Carolina St.","conf","A","H",0.0869421467266573,0.486792246636762,0.808598943427281,0.816644257085524,0.18,-0.82,227,"Q3","MEAC"
"1062","Delaware St.North Carolina Central1-13",2025-01-13,"Delaware St.","North Carolina Central","conf","A","H",0.136960081845369,0.272271540680938,0.808598943427281,0.918643706389596,0.08,-0.92,296,"Q4","MEAC"
"1063","Southeastern LouisianaStephen F. Austin1-13",2025-01-13,"Southeastern Louisiana","Stephen F. Austin","conf","A","H",0.291809050770368,0.496980251614945,0.808598943427281,0.81046142677451,0.19,-0.81,197,"Q3","Slnd"
"1064","Alabama St.Alcorn St.1-13",2025-01-13,"Alabama St.","Alcorn St.","conf","A","H",0.231526949713713,0.192579866774692,0.808598943427281,0.946559514612909,0.05,-0.95,349,"Q4","SWAC"
"1065","UCLARutgers1-13",2025-01-13,"UCLA","Rutgers","conf","A","H",0.89406773138986,0.793168394808813,0.808598943427281,0.524181485515219,0.48,-0.52,84,"Q2","B10"
"1066","Prairie View A&MArkansas Pine Bluff1-13",2025-01-13,"Prairie View A&M","Arkansas Pine Bluff","conf","A","H",0.145519997487949,0.11006132291219,0.808598943427281,0.971558355785777,0.03,-0.97,363,"Q4","SWAC"
"1067","Northwestern St.Texas A&M Corpus Chris1-13",2025-01-13,"Northwestern St.","Texas A&M Corpus Chris","conf","A","H",0.216930962393654,0.59731297321162,0.808598943427281,0.740131181591953,0.26,-0.74,188,"Q3","Slnd"
"1068","Texas SouthernMississippi Valley St.1-13",2025-01-13,"Texas Southern","Mississippi Valley St.","conf","A","H",0.197931664222769,0.0431607417364184,0.808598943427281,0.989435509238872,0.01,-0.99,364,"Q4","SWAC"
"1069","Boston CollegeNotre Dame1-13",2025-01-13,"Boston College","Notre Dame","conf","A","H",0.401801093347898,0.765584657817753,0.808598943427281,0.563993791207137,0.44,-0.56,103,"Q2","ACC"
"1070","MinnesotaMaryland1-13",2025-01-13,"Minnesota","Maryland","conf","A","H",0.468721657019251,0.936288079347988,0.808598943427281,0.223285872849126,0.78,-0.22,17,"Q1","B10"
"1071","Colorado St.San Diego St.1-14",2025-01-14,"San Diego St.","Colorado St.","conf","H","A",0.889825782390889,0.599095887450219,0.889434142916356,0.843337674459427,0.16,-0.84,106,"Q3","MWC"
"1072","ArkansasLSU1-14",2025-01-14,"LSU","Arkansas","conf","H","A",0.843841357253572,0.826946557179138,0.889434142916356,0.62734288553083,0.37,-0.63,37,"Q2","SEC"
"1073","WyomingBoise St.1-14",2025-01-14,"Boise St.","Wyoming","conf","H","A",0.867459830557967,0.460985354512074,0.889434142916356,0.903901839839616,0.1,-0.9,148,"Q3","MWC"
"1074","Ball St.Ohio1-14",2025-01-14,"Ohio","Ball St.","conf","H","A",0.647081017032389,0.258203026147691,0.889434142916356,0.958524948696112,0.04,-0.96,284,"Q4","MAC"
"1075","New MexicoSan Jose St.1-14",2025-01-14,"San Jose St.","New Mexico","conf","H","A",0.581548617221804,0.763612519002794,0.889434142916356,0.713488158135157,0.29,-0.71,74,"Q2","MWC"
"1076","LouisvilleSyracuse1-14",2025-01-14,"Syracuse","Louisville","conf","H","A",0.600889030948645,0.805008575864634,0.889434142916356,0.660848292438703,0.34,-0.66,51,"Q2","ACC"
"1077","BaylorArizona1-14",2025-01-14,"Arizona","Baylor","conf","H","A",0.941934249670138,0.883750734661817,0.889434142916356,0.514130188304954,0.49,-0.51,16,"Q1","B12"
"1078","CharlotteWichita St.1-14",2025-01-14,"Wichita St.","Charlotte","conf","H","A",0.728287051458567,0.264270577946161,0.889434142916356,0.957256860499449,0.04,-0.96,261,"Q4","Amer"
"1079","Texas TechKansas St.1-14",2025-01-14,"Kansas St.","Texas Tech","conf","H","A",0.80908104332449,0.877339215312071,0.889434142916356,0.529342027413125,0.47,-0.53,27,"Q1","B12"
"1080","Miami OHNorthern Illinois1-14",2025-01-14,"Northern Illinois","Miami OH","conf","H","A",0.162278060263578,0.359678922319435,0.889434142916356,0.934730421541051,0.07,-0.93,162,"Q4","MAC"
"1081","VillanovaXavier1-14",2025-01-14,"Xavier","Villanova","conf","H","A",0.860393794913861,0.752791399944451,0.889434142916356,0.725402140967196,0.27,-0.73,61,"Q2","BE"
"1082","UTSARice1-14",2025-01-14,"Rice","UTSA","conf","H","A",0.545583221182207,0.278632009395449,0.889434142916356,0.954184368480535,0.05,-0.95,238,"Q4","Amer"
"1083","GeorgetownSt. John's1-14",2025-01-14,"St. John's","Georgetown","conf","H","A",0.929701256043494,0.679973276009448,0.889434142916356,0.791059743718399,0.21,-0.79,77,"Q3","BE"
"1084","MissouriFlorida1-14",2025-01-14,"Florida","Missouri","conf","H","A",0.957591135364985,0.790724661715582,0.889434142916356,0.680414016817167,0.32,-0.68,48,"Q2","SEC"
"1085","MississippiAlabama1-14",2025-01-14,"Alabama","Mississippi","conf","H","A",0.95860947296522,0.825044049518324,0.889434142916356,0.630432242449412,0.37,-0.63,38,"Q2","SEC"
"1086","IllinoisIndiana1-14",2025-01-14,"Indiana","Illinois","conf","H","A",0.862991215078887,0.93201679961662,0.889434142916356,0.369790403809928,0.63,-0.37,5,"Q1","B10"
"1087","BuffaloBowling Green1-14",2025-01-14,"Bowling Green","Buffalo","conf","H","A",0.323325030158648,0.0962457622747362,0.889434142916356,0.986934476060153,0.01,-0.99,333,"Q4","MAC"
"1088","North TexasEast Carolina1-14",2025-01-14,"East Carolina","North Texas","conf","H","A",0.528985507378881,0.698885617464035,0.889434142916356,0.776081820860648,0.22,-0.78,76,"Q3","Amer"
