"","game_id","date","type","team","opp","conf","opp_conf","location","result","score","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wab","game_score","game_type","ot","wab_if_win","wab_if_loss","expected_wab","opp_net_rank","quad"
"7415","VMIWestern Carolina1-24",2026-01-24,"conf","Western Carolina","VMI","SC","SC","H","W","88-58",0.46789112901116,0.0500790215874561,0.885145582503505,0.993205764670754,0.00679423532924639,59.2,"played",0,NA,NA,NA,359,"Q4"
"7416","Wake ForestDuke1-24",2026-01-24,"conf","Duke","Wake Forest","ACC","ACC","H","W","90-69",0.987141522858373,0.714932405935388,0.885145582503505,0.754475313994947,0.245524686005053,95.8,"played",0,NA,NA,NA,64,"Q2"
"7417","Wake ForestDuke1-24",2026-01-24,"conf","Wake Forest","Duke","ACC","ACC","A","L","69-90",0.714932405935388,0.987141522858373,0.801873422330219,0.0500795519474879,-0.0500795519474879,89.5,"played",0,NA,NA,NA,1,"Q1A"
"7418","Weber St.Montana St.1-24",2026-01-24,"conf","Montana St.","Weber St.","BSky","BSky","H","W","91-88",0.664802506357953,0.35276658290586,0.885145582503505,0.93394853583593,0.06605146416407,46.4,"played",0,NA,NA,NA,197,"Q4"
"7419","Weber St.Montana St.1-24",2026-01-24,"conf","Weber St.","Montana St.","BSky","BSky","A","L","88-91",0.35276658290586,0.664802506357953,0.801873422330219,0.671124308861828,-0.671124308861828,55.5,"played",0,NA,NA,NA,127,"Q2"
"7420","West VirginiaArizona1-24",2026-01-24,"conf","Arizona","West Virginia","B12","B12","H","W","88-53",0.98119710409438,0.736437233329331,0.885145582503505,0.733910481568969,0.266089518431031,99.7,"played",0,NA,NA,NA,58,"Q2"
"7421","West VirginiaArizona1-24",2026-01-24,"conf","West Virginia","Arizona","B12","B12","A","L","53-88",0.736437233329331,0.98119710409438,0.801873422330219,0.0719764715248493,-0.0719764715248493,26.9,"played",0,NA,NA,NA,3,"Q1A"
"7422","Western KentuckySam Houston St.1-24",2026-01-24,"conf","Sam Houston St.","Western Kentucky","CUSA","CUSA","H","W","73-58",0.732570448261124,0.424318655568078,0.885145582503505,0.912707930116545,0.0872920698834551,94.7,"played",0,NA,NA,NA,156,"Q3"
"7423","Western KentuckySam Houston St.1-24",2026-01-24,"conf","Western Kentucky","Sam Houston St.","CUSA","CUSA","A","L","58-73",0.424318655568078,0.732570448261124,0.801873422330219,0.596364863060318,-0.596364863060318,10.1,"played",0,NA,NA,NA,104,"Q2"
"7424","WinthropPresbyterian1-24",2026-01-24,"conf","Presbyterian","Winthrop","BSth","BSth","H","L","72-82",0.327744607848804,0.409419757719584,0.885145582503505,0.917469493025396,-0.917469493025396,15.7,"played",0,NA,NA,NA,130,"Q3"
"7425","WinthropPresbyterian1-24",2026-01-24,"conf","Winthrop","Presbyterian","BSth","BSth","A","W","82-72",0.409419757719584,0.327744607848804,0.801873422330219,0.892491618055841,0.107508381944159,64.5,"played",0,NA,NA,NA,262,"Q4"
"7426","YalePenn1-24",2026-01-24,"conf","Penn","Yale","Ivy","Ivy","H","L","60-77",0.604664075014306,0.638593500670044,0.885145582503505,0.813485937073622,-0.813485937073622,19,"played",0,NA,NA,NA,66,"Q2"
"7427","YalePenn1-24",2026-01-24,"conf","Yale","Penn","Ivy","Ivy","A","W","77-60",0.638593500670044,0.604664075014306,0.801873422330219,0.725738445178825,0.274261554821175,92,"played",0,NA,NA,NA,148,"Q3"
"7428","Chicago St.Mercyhurst1-25",2026-01-25,"conf","Chicago St.","Mercyhurst","NEC","NEC","A","L","59-61",0.0934497991567237,0.32912018417732,0.801873422330219,0.891891745652885,-0.891891745652885,20.6,"played",0,NA,NA,NA,275,"Q4"
